temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID
29.22,51.55,33.39,1956,4/29/2025,21:39:45,10.98,1,29170
29.2,51.54,33.4,1965.5,4/29/2025,21:39:57,10.93,1,29171
29.22,51.53,33.4,1965.5,4/29/2025,21:40:09,10.88,1,29172
29.2,51.55,33.4,1955,4/29/2025,21:40:21,10.83,1,29173
29.19,51.52,33.41,1960,4/29/2025,21:40:33,10.78,1,29174
29.21,51.54,33.41,1960,4/29/2025,21:40:45,10.74,1,29175
29.21,51.53,33.41,1957.5,4/29/2025,21:40:58,10.69,1,29176
29.2,51.54,33.42,1958.5,4/29/2025,21:41:10,10.64,1,29177
29.18,51.52,33.42,1945.5,4/29/2025,21:41:22,10.59,1,29178
29.19,51.54,33.42,1955,4/29/2025,21:41:34,10.54,1,29179
29.19,51.55,33.43,1934.5,4/29/2025,21:41:46,10.49,1,29180
29.19,51.55,33.43,1960,4/29/2025,21:41:57,10.44,1,29181
29.19,51.54,33.43,1962.5,4/29/2025,21:42:10,10.4,1,29182
29.19,51.61,33.44,1946.5,4/29/2025,21:42:23,10.35,1,29183
29.19,51.57,33.44,1960,4/29/2025,21:42:36,10.3,1,29184
29.18,51.57,33.44,1960,4/29/2025,21:42:48,10.25,1,29185
29.2,51.56,33.45,1952.5,4/29/2025,21:43:02,10.2,1,29186
29.2,51.55,33.45,1957.5,4/29/2025,21:43:14,10.15,1,29187
29.2,51.54,33.45,1956.5,4/29/2025,21:43:26,10.11,1,29188
29.19,51.53,33.46,1952.5,4/29/2025,21:43:38,10.06,1,29189
29.2,51.53,33.46,1953,4/29/2025,21:43:50,10.01,1,29190
29.19,51.52,33.46,1956.5,4/29/2025,21:44:02,9.96,1,29191
29.19,51.55,33.47,1952.5,4/29/2025,21:44:13,9.91,1,29192
29.2,51.54,33.47,1964.5,4/29/2025,21:44:25,9.86,1,29193
29.2,51.53,33.47,1960.5,4/29/2025,21:44:37,9.82,1,29194
29.2,51.51,33.48,1961,4/29/2025,21:44:49,9.77,1,29195
29.21,51.5,33.48,1966.5,4/29/2025,21:45:00,9.72,1,29196
29.21,51.51,33.48,1957.5,4/29/2025,21:45:12,9.67,1,29197
29.2,51.49,33.49,1952.5,4/29/2025,21:45:24,9.62,1,29198
29.2,51.52,33.49,1957.5,4/29/2025,21:45:36,9.57,1,29199
29.21,51.51,33.49,1952,4/29/2025,21:45:48,9.53,1,29200
29.22,51.51,33.5,1951.5,4/29/2025,21:46:00,9.48,1,29201
29.21,51.5,33.5,1950.5,4/29/2025,21:46:12,9.43,1,29202
29.21,51.52,33.5,1945.5,4/29/2025,21:46:23,9.38,1,29203
29.19,51.51,33.51,1946.5,4/29/2025,21:46:35,9.33,1,29204
29.19,51.53,33.51,1941,4/29/2025,21:46:47,9.28,1,29205
29.19,51.59,33.51,1953.5,4/29/2025,21:46:59,9.24,1,29206
29.16,51.59,33.52,1951,4/29/2025,21:47:11,9.19,1,29207
29.17,51.57,33.52,1944,4/29/2025,21:47:23,9.14,1,29208
29.17,51.58,33.52,1943.5,4/29/2025,21:47:34,9.09,1,29209
29.17,51.61,33.53,1941,4/29/2025,21:47:46,9.04,1,29210
29.17,51.64,33.53,1951,4/29/2025,21:47:58,8.99,1,29211
29.16,51.63,33.53,1943.5,4/29/2025,21:48:10,8.95,1,29212
29.13,51.65,33.54,1946.5,4/29/2025,21:48:21,8.9,1,29213
29.14,51.65,33.54,1938.5,4/29/2025,21:48:36,8.85,1,29214
29.14,51.63,33.54,1943,4/29/2025,21:48:48,8.8,1,29215
29.13,51.64,33.55,1958,4/29/2025,21:49:00,8.75,1,29216
29.14,51.64,33.55,1955.5,4/29/2025,21:49:12,8.7,1,29217
29.13,51.61,33.55,1957,4/29/2025,21:49:23,8.66,1,29218
29.11,51.64,33.56,1939.5,4/29/2025,21:49:35,8.61,1,29219
29.11,51.64,33.56,1939,4/29/2025,21:49:47,8.56,1,29220
29.1,51.68,33.56,1945,4/29/2025,21:49:59,8.51,1,29221
29.11,51.68,33.57,1947.5,4/29/2025,21:50:11,8.46,1,29222
29.11,51.71,33.57,1950.5,4/29/2025,21:50:27,8.41,1,29223
29.1,51.71,33.57,1947.5,4/29/2025,21:50:38,8.37,1,29224
29.1,51.73,33.58,1948.5,4/29/2025,21:50:50,8.32,1,29225
29.09,51.71,33.58,1944,4/29/2025,21:51:06,8.27,1,29226
29.1,51.72,33.59,1950.5,4/29/2025,21:51:17,8.22,1,29227
29.08,51.76,33.59,1951.5,4/29/2025,21:51:29,8.17,1,29228
29.09,51.77,33.59,1944,4/29/2025,21:51:41,8.12,1,29229
29.1,51.74,33.6,1944,4/29/2025,21:51:53,8.08,1,29230
29.09,51.78,33.6,1946.5,4/29/2025,21:52:04,8.03,1,29231
29.09,51.78,33.6,1943.5,4/29/2025,21:52:16,7.98,1,29232
29.09,51.76,33.6,1944,4/29/2025,21:52:28,7.93,1,29233
29.09,51.75,33.61,1965.5,4/29/2025,21:52:40,7.88,1,29234
29.08,51.76,33.61,1946.5,4/29/2025,21:52:51,7.83,1,29235
29.09,51.78,33.61,1944,4/29/2025,21:53:03,7.79,1,29236
29.1,51.75,33.62,1947,4/29/2025,21:53:15,7.74,1,29237
29.08,51.77,33.62,1951,4/29/2025,21:53:27,7.69,1,29238
29.08,51.78,33.62,1944,4/29/2025,21:53:39,7.64,1,29239
29.07,51.78,33.63,1939.5,4/29/2025,21:53:51,7.59,1,29240
29.06,51.84,33.63,1943.5,4/29/2025,21:54:02,7.54,1,29241
29.07,51.82,33.63,1941,4/29/2025,21:54:14,7.5,1,29242
29.06,51.81,33.64,1934.5,4/29/2025,21:54:26,7.45,1,29243
29.07,51.81,33.64,1931.5,4/29/2025,21:54:38,7.4,1,29244
29.05,51.81,33.64,1945,4/29/2025,21:54:50,7.35,1,29245
29.06,51.88,33.65,1944,4/29/2025,21:55:02,7.3,1,29246
29.07,51.82,33.65,1944,4/29/2025,21:55:14,7.25,1,29247
29.05,51.83,33.65,1943,4/29/2025,21:55:25,7.21,1,29248
29.06,51.84,33.66,1941.5,4/29/2025,21:55:37,7.16,1,29249
29.04,51.82,33.66,1930.5,4/29/2025,21:55:49,7.11,1,29250
29.06,51.81,33.66,1931,4/29/2025,21:56:01,7.06,1,29251
29.05,51.84,33.67,1947,4/29/2025,21:56:13,7.01,1,29252
29.06,51.88,33.67,1944,4/29/2025,21:56:24,6.96,1,29253
29.05,51.89,33.67,1936.5,4/29/2025,21:56:36,6.91,1,29254
29.05,51.84,33.68,1930.5,4/29/2025,21:56:48,6.87,1,29255
29.07,51.81,33.68,1937.5,4/29/2025,21:57:00,6.82,1,29256
29.06,51.83,33.68,1929,4/29/2025,21:57:12,6.77,1,29257
29.03,51.83,33.69,1928.5,4/29/2025,21:57:24,6.72,1,29258
29.02,51.82,33.69,1939.5,4/29/2025,21:57:35,6.67,1,29259
29.03,51.87,33.69,1928.5,4/29/2025,21:57:48,6.62,1,29260
29.04,51.85,33.7,1939.5,4/29/2025,21:58:00,6.58,1,29261
29.03,51.88,33.7,1928,4/29/2025,21:58:12,6.53,1,29262
29.03,51.91,33.7,1927,4/29/2025,21:58:24,6.48,1,29263
29.02,51.91,33.71,1928,4/29/2025,21:58:36,6.43,1,29264
29.01,51.88,33.71,1944.5,4/29/2025,21:58:49,6.38,1,29265
29.01,51.89,33.71,1936.5,4/29/2025,21:59:01,6.33,1,29266
29.03,51.9,33.72,1928,4/29/2025,21:59:13,6.29,1,29267
29.01,51.9,33.72,1936.5,4/29/2025,21:59:25,6.24,1,29268
29,51.88,33.72,1933.5,4/29/2025,21:59:37,6.19,1,29269
29,51.93,33.73,1943,4/29/2025,21:59:49,6.14,1,29270
29.02,51.9,33.73,1933,4/29/2025,22:00:01,6.09,1,29271
29.03,51.88,33.73,1933.5,4/29/2025,22:00:13,6.04,1,29272
29.02,51.88,33.74,1936,4/29/2025,22:00:24,6,1,29273
29.02,51.85,33.74,1935.5,4/29/2025,22:00:40,5.95,1,29274
29.02,51.89,33.74,1928,4/29/2025,22:00:52,5.9,1,29275
29.01,51.89,33.75,1933,4/29/2025,22:01:04,5.85,1,29276
29.02,51.89,33.75,1936.5,4/29/2025,22:01:17,5.8,1,29277
29.02,51.91,33.76,1930.5,4/29/2025,22:01:29,5.75,1,29278
29,51.9,33.76,1925.5,4/29/2025,22:01:42,5.71,1,29279
29.01,51.91,33.76,1939.5,4/29/2025,22:01:55,5.66,1,29280
29,51.94,33.77,1938.5,4/29/2025,22:02:07,5.61,1,29281
29.02,51.9,33.77,1941,4/29/2025,22:02:19,5.56,1,29282
29.01,51.92,33.77,1925.5,4/29/2025,22:02:31,5.51,1,29283
28.99,51.95,33.78,1927.5,4/29/2025,22:02:43,5.46,1,29284
28.99,51.98,33.78,1926.5,4/29/2025,22:02:55,5.42,1,29285
28.96,51.98,33.78,1928,4/29/2025,22:03:07,5.37,1,29286
28.98,52.01,33.79,1920.5,4/29/2025,22:03:19,5.32,1,29287
28.97,52,33.79,1928,4/29/2025,22:03:31,5.27,1,29288
28.97,51.99,33.79,1928,4/29/2025,22:03:42,5.22,1,29289
28.97,51.98,33.8,1921.5,4/29/2025,22:03:54,5.17,1,29290
28.98,51.98,33.8,1923,4/29/2025,22:04:06,5.13,1,29291
28.97,52,33.8,1929,4/29/2025,22:04:18,5.08,1,29292
28.99,52.01,33.81,1922,4/29/2025,22:04:30,5.03,1,29293
29,52.01,33.81,1928,4/29/2025,22:04:42,4.98,1,29294
28.98,51.99,33.81,1919,4/29/2025,22:04:54,4.93,1,29295
28.96,52.07,33.82,1929,4/29/2025,22:05:06,4.88,1,29296
28.98,52.09,33.82,1926,4/29/2025,22:05:18,4.84,1,29297
28.98,52.03,33.82,1936.5,4/29/2025,22:05:30,4.79,1,29298
28.98,52,33.83,1941.5,4/29/2025,22:05:42,4.74,1,29299
28.98,52.05,33.83,1927.5,4/29/2025,22:05:54,4.69,1,29300
28.98,52.04,33.83,1915.5,4/29/2025,22:06:05,4.64,1,29301
28.96,52.06,33.84,1921,4/29/2025,22:06:17,4.59,1,29302
28.97,52.08,33.84,1917.5,4/29/2025,22:06:29,4.55,1,29303
28.95,52.1,33.84,1928.5,4/29/2025,22:06:41,4.5,1,29304
28.95,52.08,33.85,1919.5,4/29/2025,22:06:53,4.45,1,29305
28.95,52.09,33.85,1919.5,4/29/2025,22:07:05,4.4,1,29306
28.93,52.1,33.85,1907.5,4/29/2025,22:07:16,4.35,1,29307
28.93,52.16,33.85,1925,4/29/2025,22:07:28,4.3,1,29308
28.91,52.15,33.86,1920.5,4/29/2025,22:07:40,4.26,1,29309
28.92,52.13,33.86,1915.5,4/29/2025,22:07:52,4.21,1,29310
28.92,52.15,33.86,1911.5,4/29/2025,22:08:04,4.16,1,29311
28.92,52.1,33.87,1925,4/29/2025,22:08:15,4.11,1,29312
28.92,52.13,33.87,1914.5,4/29/2025,22:08:27,4.06,1,29313
28.94,52.14,33.87,1912,4/29/2025,22:08:39,4.01,1,29314
28.93,52.1,33.88,1918.5,4/29/2025,22:08:50,3.97,1,29315
28.95,52.12,33.88,1915.5,4/29/2025,22:09:02,3.92,1,29316
28.94,52.17,33.88,1908,4/29/2025,22:09:14,3.87,1,29317
28.91,52.18,33.89,1920,4/29/2025,22:09:25,3.82,1,29318
28.89,52.16,33.89,1915,4/29/2025,22:09:37,3.77,1,29319
28.89,52.12,33.89,1919.5,4/29/2025,22:09:49,3.72,1,29320
28.89,52.21,33.9,1912.5,4/29/2025,22:10:01,3.68,1,29321
28.88,52.2,33.9,1924.5,4/29/2025,22:10:12,3.63,1,29322
28.87,52.17,33.9,1908.5,4/29/2025,22:10:24,3.58,1,29323
28.88,52.19,33.91,1918,4/29/2025,22:10:36,3.53,1,29324
28.87,52.19,33.91,1920,4/29/2025,22:10:48,3.48,1,29325
28.86,52.19,33.91,1910.5,4/29/2025,22:11:00,3.43,1,29326
28.86,52.18,33.92,1912,4/29/2025,22:11:12,3.38,1,29327
28.87,52.21,33.92,1904,4/29/2025,22:11:24,3.34,1,29328
28.87,52.2,33.92,1912,4/29/2025,22:11:36,3.29,1,29329
28.87,52.21,33.93,1911.5,4/29/2025,22:11:48,3.24,1,29330
28.85,52.2,33.93,1909.5,4/29/2025,22:11:59,3.19,1,29331
28.82,52.22,33.93,1908.5,4/29/2025,22:12:12,3.14,1,29332
28.84,52.24,33.94,1912,4/29/2025,22:12:23,3.09,1,29333
28.82,52.27,33.94,1903,4/29/2025,22:12:35,3.05,1,29334
28.83,52.29,33.94,1912,4/29/2025,22:12:47,3,1,29335
28.83,52.22,33.95,1880.5,4/29/2025,22:12:59,2.95,1,29336
28.84,52.25,33.95,1910,4/29/2025,22:13:11,2.9,1,29337
28.84,52.24,33.95,1907.5,4/29/2025,22:13:22,2.85,1,29338
28.83,52.24,33.96,1906.5,4/29/2025,22:13:34,2.8,1,29339
28.84,52.26,33.96,1897.5,4/29/2025,22:13:46,2.76,1,29340
28.83,52.23,33.96,1914.5,4/29/2025,22:13:57,2.71,1,29341
28.83,52.26,33.97,1911.5,4/29/2025,22:14:09,2.66,1,29342
28.83,52.22,33.97,1909,4/29/2025,22:14:21,2.61,1,29343
28.81,52.24,33.97,1897,4/29/2025,22:14:33,2.56,1,29344
28.82,52.25,33.98,1881.5,4/29/2025,22:14:45,2.51,1,29345
28.81,52.27,33.98,1897.5,4/29/2025,22:14:57,2.47,1,29346
28.82,52.3,33.98,1898.5,4/29/2025,22:15:09,2.42,1,29347
28.83,52.28,33.99,1902.5,4/29/2025,22:15:20,2.37,1,29348
28.8,52.31,33.99,1897.5,4/29/2025,22:15:32,2.32,1,29349
28.79,52.33,33.99,1895,4/29/2025,22:15:44,2.27,1,29350
28.77,52.38,34,1897.5,4/29/2025,22:15:56,2.22,1,29351
28.77,52.41,34,1902,4/29/2025,22:16:08,2.18,1,29352
28.78,52.4,34,1896,4/29/2025,22:16:20,2.13,1,29353
28.76,52.35,34.01,1889,4/29/2025,22:16:32,2.08,1,29354
28.76,52.36,34.01,1895.5,4/29/2025,22:16:43,2.03,1,29355
28.75,52.34,34.01,1896,4/29/2025,22:16:55,1.98,1,29356
28.75,52.39,34.02,1896,4/29/2025,22:17:08,1.93,1,29357
28.73,52.4,34.02,1895,4/29/2025,22:17:19,1.89,1,29358
28.75,52.48,34.02,1885.5,4/29/2025,22:17:31,1.84,1,29359
28.74,52.44,34.03,1880,4/29/2025,22:17:43,1.79,1,29360
28.71,52.47,34.03,1883,4/29/2025,22:17:55,1.74,1,29361
28.7,52.48,34.03,1896.5,4/29/2025,22:18:07,1.69,1,29362
28.71,52.53,34.04,1883.5,4/29/2025,22:18:18,1.64,1,29363
28.71,52.53,34.04,1875.5,4/29/2025,22:18:31,1.6,1,29364
28.69,52.51,34.04,1874.5,4/29/2025,22:18:43,1.55,1,29365
28.67,52.52,34.05,1883.5,4/29/2025,22:18:54,1.5,1,29366
28.68,52.53,34.05,1874.5,4/29/2025,22:19:07,1.45,1,29367
28.67,52.52,34.05,1879.5,4/29/2025,22:19:19,1.4,1,29368
28.68,52.52,34.06,1875,4/29/2025,22:19:31,1.35,1,29369
28.65,52.52,34.06,1869.5,4/29/2025,22:19:42,1.31,1,29370
28.65,52.55,34.06,1870.5,4/29/2025,22:19:54,1.26,1,29371
28.66,52.63,34.07,1870.5,4/29/2025,22:20:06,1.21,1,29372
28.67,52.6,34.07,1867.5,4/29/2025,22:20:18,1.16,1,29373
28.66,52.59,34.07,1848,4/29/2025,22:20:30,1.11,1,29374
28.64,52.58,34.08,1863.5,4/29/2025,22:20:42,1.06,1,29375
28.62,52.65,34.08,1858,4/29/2025,22:20:53,1.02,1,29376
28.61,52.59,34.08,1864,4/29/2025,22:21:05,0.97,1,29377
28.61,52.61,34.09,1857.5,4/29/2025,22:21:17,0.92,1,29378
28.62,52.66,34.09,1857,4/29/2025,22:21:29,0.87,1,29379
28.6,52.69,34.09,1859,4/29/2025,22:21:40,0.82,1,29380
28.6,52.68,34.1,1849.5,4/29/2025,22:21:52,0.77,1,29381
28.59,52.71,34.1,1855.5,4/29/2025,22:22:04,0.73,1,29382
28.6,52.71,34.1,1865.5,4/29/2025,22:22:16,0.68,1,29383
28.6,52.7,34.1,1846.5,4/29/2025,22:22:27,0.63,1,29384
28.58,52.71,34.11,1852.5,4/29/2025,22:22:39,0.58,1,29385
28.56,52.74,34.11,1845.5,4/29/2025,22:22:51,0.53,1,29386
28.53,52.73,34.11,1832,4/29/2025,22:23:03,0.48,1,29387
28.53,52.8,34.12,1843.5,4/29/2025,22:23:15,0.44,1,29388
28.52,52.85,34.12,1847.5,4/29/2025,22:23:26,0.39,1,29389
28.5,52.81,34.12,1841.5,4/29/2025,22:23:38,0.34,1,29390
28.47,52.84,34.13,1845,4/29/2025,22:23:50,0.29,1,29391
28.47,52.87,34.13,1834,4/29/2025,22:24:01,0.24,1,29392
28.46,52.89,34.13,1829.5,4/29/2025,22:24:13,0.19,1,29393
28.45,52.96,34.14,1827.5,4/29/2025,22:24:25,0.15,1,29394
28.44,52.96,34.14,1833,4/29/2025,22:24:37,0.1,1,29395
28.43,53.03,34.14,1830.5,4/29/2025,22:24:49,0.05,1,29396
22.25,69.5,48.33,2047.5,4/30/2025,12:35:56,100,1,29463
22.29,69.63,48.33,2047.5,4/30/2025,12:36:08,99.95,1,29464
22.29,69.52,48.34,2047.5,4/30/2025,12:36:20,99.9,1,29465
22.28,69.5,48.34,2047.5,4/30/2025,12:36:32,99.86,1,29466
22.25,69.43,48.34,2047.5,4/30/2025,12:36:43,99.81,1,29467
22.22,69.6,48.35,2047.5,4/30/2025,12:36:55,99.77,1,29468
22.23,69.55,48.35,2047.5,4/30/2025,12:37:07,99.72,1,29469
22.23,69.7,48.35,2047.5,4/30/2025,12:37:19,99.67,1,29470
22.23,69.57,48.36,2047.5,4/30/2025,12:37:31,99.62,1,29471
22.23,69.52,48.36,2047.5,4/30/2025,12:37:42,99.58,1,29472
22.21,69.51,48.36,2021,4/30/2025,12:37:54,99.53,1,29473
22.19,69.47,48.37,1913,4/30/2025,12:38:06,99.48,1,29474
22.19,69.42,48.37,1892.5,4/30/2025,12:38:18,99.44,1,29475
22.16,69.47,48.37,1882.5,4/30/2025,12:38:29,99.39,1,29476
22.16,69.44,48.38,1872.5,4/30/2025,12:38:41,99.35,1,29477
22.14,69.42,48.38,1895.5,4/30/2025,12:38:53,99.3,1,29478
22.15,69.45,48.38,1867,4/30/2025,12:39:05,99.25,1,29479
22.12,69.46,48.39,1878,4/30/2025,12:39:17,99.2,1,29480
22.11,69.85,48.39,1881,4/30/2025,12:39:29,99.15,1,29481
22.14,69.83,48.39,1896,4/30/2025,12:39:40,99.11,1,29482
22.14,69.69,48.4,1895,4/30/2025,12:39:52,99.06,1,29483
22.11,69.58,48.4,1891.5,4/30/2025,12:40:04,99.02,1,29484
22.11,69.65,48.4,1892.5,4/30/2025,12:40:16,98.97,1,29485
22.12,69.93,48.4,1897,4/30/2025,12:40:27,98.92,1,29486
22.14,69.58,48.41,2047.5,4/30/2025,12:40:39,98.88,1,29487
22.13,69.54,48.41,1920.5,4/30/2025,12:40:51,98.83,1,29488
22.11,68.78,48.41,1915.5,4/30/2025,12:41:02,98.79,1,29489
22.11,67.6,48.42,1907.5,4/30/2025,12:41:14,98.74,1,29490
22.12,66.18,48.42,2047.5,4/30/2025,12:41:26,98.69,1,29491
22.06,64.98,48.42,2047.5,4/30/2025,12:41:38,98.64,1,29492
22.06,64.82,48.43,2047.5,4/30/2025,12:41:49,98.6,1,29493
22.05,65.72,48.43,2047.5,4/30/2025,12:42:01,98.55,1,29494
22.02,65.75,48.43,2047.5,4/30/2025,12:42:13,98.5,1,29495
22.02,65.12,48.44,2047.5,4/30/2025,12:42:25,98.46,1,29496
22.01,63.83,48.44,2047.5,4/30/2025,12:42:36,98.41,1,29497
22,64.36,48.44,2047.5,4/30/2025,12:42:48,98.37,1,29498
21.97,63.84,48.45,2047.5,4/30/2025,12:43:00,98.32,1,29499
21.96,63.35,48.45,2047.5,4/30/2025,12:43:12,98.27,1,29500
21.95,62.81,48.45,2047.5,4/30/2025,12:43:23,98.23,1,29501
21.93,63.46,48.46,2047.5,4/30/2025,12:43:35,98.18,1,29502
21.93,63.29,48.46,2047.5,4/30/2025,12:43:47,98.13,1,29503
21.92,62.87,48.46,2047.5,4/30/2025,12:43:58,98.09,1,29504
21.91,62.18,48.47,2047.5,4/30/2025,12:44:10,98.04,1,29505
21.88,61.32,48.47,2047.5,4/30/2025,12:44:22,97.99,1,29506
21.86,62.49,48.47,2047.5,4/30/2025,12:44:33,97.95,1,29507
21.87,62.9,48.48,2047.5,4/30/2025,12:44:45,97.9,1,29508
21.85,62.9,48.48,2047.5,4/30/2025,12:44:57,97.85,1,29509
21.86,62.77,48.48,2047.5,4/30/2025,12:45:09,97.81,1,29510
21.86,61.64,48.49,2047.5,4/30/2025,12:45:21,97.76,1,29511
21.86,61.32,48.49,2047.5,4/30/2025,12:45:32,97.71,1,29512
21.84,62.01,48.49,2047.5,4/30/2025,12:45:44,97.67,1,29513
21.82,61.67,48.5,2047.5,4/30/2025,12:45:56,97.62,1,29514
21.81,60.94,48.5,2047.5,4/30/2025,12:46:07,97.58,1,29515
21.82,62.54,48.5,2047.5,4/30/2025,12:46:19,97.53,1,29516
21.82,61.63,48.51,2047.5,4/30/2025,12:46:31,97.48,1,29517
21.79,61.09,48.51,2047.5,4/30/2025,12:46:43,97.43,1,29518
21.8,60.92,48.51,2047.5,4/30/2025,12:46:55,97.38,1,29519
21.78,60.43,48.52,2047.5,4/30/2025,12:47:07,97.34,1,29520
21.78,60.68,48.52,2047.5,4/30/2025,12:47:18,97.29,1,29521
21.75,60.87,48.52,2047.5,4/30/2025,12:47:30,97.25,1,29522
21.76,61.91,48.53,2047.5,4/30/2025,12:47:42,97.2,1,29523
21.76,61.46,48.53,2047.5,4/30/2025,12:47:54,97.15,1,29524
21.75,60.79,48.53,2047.5,4/30/2025,12:48:06,97.1,1,29525
21.73,60.2,48.54,2047.5,4/30/2025,12:48:17,97.06,1,29526
21.74,60.86,48.54,2047.5,4/30/2025,12:48:29,97.01,1,29527
21.74,61.27,48.54,2047.5,4/30/2025,12:48:41,96.96,1,29528
21.76,61.06,48.54,2047.5,4/30/2025,12:48:52,96.92,1,29529
21.75,61.42,48.55,2047.5,4/30/2025,12:49:04,96.87,1,29530
21.76,61.82,48.55,2047.5,4/30/2025,12:49:16,96.83,1,29531
21.73,61.99,48.56,2047.5,4/30/2025,12:49:28,96.78,1,29532
21.77,61.75,48.56,2047.5,4/30/2025,12:49:40,96.73,1,29533
21.76,61.49,48.56,2047.5,4/30/2025,12:49:51,96.69,1,29534
21.75,60.72,48.56,2047.5,4/30/2025,12:50:03,96.64,1,29535
21.77,60.87,48.57,2047.5,4/30/2025,12:50:15,96.59,1,29536
21.77,60.37,48.57,2047.5,4/30/2025,12:50:27,96.54,1,29537
21.76,60.47,48.57,2047.5,4/30/2025,12:50:38,96.5,1,29538
21.77,60.73,48.58,2047.5,4/30/2025,12:50:50,96.45,1,29539
21.77,59.91,48.58,2047.5,4/30/2025,12:51:02,96.4,1,29540
21.74,60.61,48.58,2047.5,4/30/2025,12:51:14,96.36,1,29541
21.76,60.73,48.59,2047.5,4/30/2025,12:51:26,96.31,1,29542
21.77,60.54,48.59,2047.5,4/30/2025,12:51:38,96.26,1,29543
21.75,60.57,48.59,2047.5,4/30/2025,12:51:49,96.22,1,29544
21.76,59.77,48.6,2047.5,4/30/2025,12:52:01,96.17,1,29545
21.76,60,48.6,2047.5,4/30/2025,12:52:13,96.12,1,29546
21.76,60.26,48.6,2047.5,4/30/2025,12:52:24,96.08,1,29547
21.75,60.34,48.61,2047.5,4/30/2025,12:52:36,96.03,1,29548
21.75,59.44,48.61,2047.5,4/30/2025,12:52:48,95.98,1,29549
21.73,59.66,48.61,2047.5,4/30/2025,12:53:00,95.94,1,29550
21.76,60.21,48.62,2047.5,4/30/2025,12:53:11,95.89,1,29551
21.75,59.93,48.62,2047.5,4/30/2025,12:53:23,95.85,1,29552
21.75,60.02,48.62,2047.5,4/30/2025,12:53:35,95.8,1,29553
21.76,59.56,48.63,2047.5,4/30/2025,12:53:47,95.75,1,29554
21.74,59.49,48.63,2047.5,4/30/2025,12:53:58,95.71,1,29555
21.74,59.55,48.63,2047.5,4/30/2025,12:54:10,95.66,1,29556
21.75,59.65,48.64,2047.5,4/30/2025,12:54:22,95.61,1,29557
21.75,59.54,48.64,2047.5,4/30/2025,12:54:33,95.57,1,29558
21.76,59.52,48.64,2047.5,4/30/2025,12:54:45,95.52,1,29559
21.75,59.54,48.65,2047.5,4/30/2025,12:54:57,95.47,1,29560
21.76,59.62,48.65,2047.5,4/30/2025,12:55:09,95.42,1,29561
21.77,59.32,48.65,2047.5,4/30/2025,12:55:20,95.38,1,29562
21.76,59.79,48.66,2047.5,4/30/2025,12:55:32,95.33,1,29563
21.77,59.89,48.66,2047.5,4/30/2025,12:55:46,95.28,1,29564
21.77,59.84,48.66,2047.5,4/30/2025,12:55:58,95.23,1,29565
21.79,59.4,48.67,2047.5,4/30/2025,12:56:10,95.18,1,29566
21.77,59.49,48.67,2047.5,4/30/2025,12:56:22,95.13,1,29567
21.77,59.34,48.67,2047.5,4/30/2025,12:56:34,95.09,1,29568
21.77,59.1,48.68,2047.5,4/30/2025,12:56:45,95.04,1,29569
21.78,59.22,48.68,2047.5,4/30/2025,12:56:57,95,1,29570
21.78,59.67,48.68,2047.5,4/30/2025,12:57:09,94.95,1,29571
21.75,60.13,48.69,2047.5,4/30/2025,12:57:20,94.9,1,29572
21.76,60.22,48.69,2047.5,4/30/2025,12:57:32,94.86,1,29573
21.77,60.88,48.69,2047.5,4/30/2025,12:57:44,94.81,1,29574
21.78,60.97,48.7,2047.5,4/30/2025,12:57:56,94.76,1,29575
21.76,61.32,48.7,2047.5,4/30/2025,12:58:08,94.71,1,29576
21.78,61.46,48.7,2047.5,4/30/2025,12:58:19,94.67,1,29577
21.81,61.75,48.71,2047.5,4/30/2025,12:58:31,94.62,1,29578
21.81,61.73,48.71,2047.5,4/30/2025,12:58:43,94.58,1,29579
21.82,61.61,48.71,2047.5,4/30/2025,12:58:55,94.53,1,29580
21.8,62.07,48.72,2047.5,4/30/2025,12:59:06,94.48,1,29581
21.83,63.19,48.72,2047.5,4/30/2025,12:59:18,94.44,1,29582
21.88,63.03,48.72,2047.5,4/30/2025,12:59:30,94.39,1,29583
21.88,62.85,48.73,2047.5,4/30/2025,12:59:42,94.34,1,29584
21.9,62.78,48.73,2047.5,4/30/2025,12:59:54,94.29,1,29585
21.9,62.59,48.73,2047.5,4/30/2025,13:00:05,94.25,1,29586
21.89,62.63,48.74,2047.5,4/30/2025,13:00:18,94.2,1,29587
21.91,62.57,48.74,2047.5,4/30/2025,13:00:29,94.15,1,29588
21.9,62.7,48.74,2047.5,4/30/2025,13:00:41,94.11,1,29589
21.91,62.83,48.75,2047.5,4/30/2025,13:00:53,94.06,1,29590
21.92,62.96,48.75,2047.5,4/30/2025,13:01:04,94.02,1,29591
21.93,63.21,48.75,2047.5,4/30/2025,13:01:16,93.97,1,29592
21.94,63.38,48.76,2047.5,4/30/2025,13:01:28,93.92,1,29593
21.95,63.44,48.76,2047.5,4/30/2025,13:01:40,93.87,1,29594
21.98,63.6,48.76,2047.5,4/30/2025,13:01:52,93.83,1,29595
21.97,63.56,48.76,2047.5,4/30/2025,13:02:03,93.78,1,29596
21.98,63.62,48.77,2047.5,4/30/2025,13:02:15,93.73,1,29597
21.96,63.76,48.77,2047.5,4/30/2025,13:02:27,93.69,1,29598
