temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,nivel_co,nivel_lpg,id,timestamp
28.09,48.3,25.3,2047.5,2025-04-05,10:27:23,92.26,1,4095,1228.5,819.0,2418,2025-04-05 10:27:23
28.09,48.3,25.3,2047.5,2025-04-05,10:27:36,92.24,1,4095,1228.5,819.0,2419,2025-04-05 10:27:36
28.1,48.28,25.3,2047.5,2025-04-05,10:27:48,92.22,1,4095,1228.5,819.0,2420,2025-04-05 10:27:48
28.09,48.26,25.31,2047.5,2025-04-05,10:28:00,92.2,1,4095,1228.5,819.0,2421,2025-04-05 10:28:00
28.07,48.26,25.31,2047.5,2025-04-05,10:28:13,92.19,1,4095,1228.5,819.0,2422,2025-04-05 10:28:13
28.09,48.26,25.31,2047.5,2025-04-05,10:28:25,92.17,1,4095,1228.5,819.0,2423,2025-04-05 10:28:25
28.06,48.19,25.32,2047.5,2025-04-05,10:28:38,92.15,1,4095,1228.5,819.0,2424,2025-04-05 10:28:38
28.07,48.16,25.32,2047.5,2025-04-05,10:28:50,92.13,1,4095,1228.5,819.0,2425,2025-04-05 10:28:50
28.05,48.14,25.32,2047.5,2025-04-05,10:29:03,92.12,1,4095,1228.5,819.0,2426,2025-04-05 10:29:03
28.05,48.2,25.33,2047.5,2025-04-05,10:29:15,92.1,1,4095,1228.5,819.0,2427,2025-04-05 10:29:15
28.05,48.22,25.33,2047.5,2025-04-05,10:29:28,92.08,1,4095,1228.5,819.0,2428,2025-04-05 10:29:28
28.04,48.23,25.33,2047.5,2025-04-05,10:29:40,92.06,1,4095,1228.5,819.0,2429,2025-04-05 10:29:40
28.07,48.25,25.34,2047.5,2025-04-05,10:29:53,92.05,1,4095,1228.5,819.0,2430,2025-04-05 10:29:53
28.03,48.32,25.34,2047.5,2025-04-05,10:30:05,92.03,1,4095,1228.5,819.0,2431,2025-04-05 10:30:05
28.04,48.36,25.34,2047.5,2025-04-05,10:30:17,92.01,1,4095,1228.5,819.0,2432,2025-04-05 10:30:17
28.04,48.37,25.35,2047.5,2025-04-05,10:30:29,91.99,1,4095,1228.5,819.0,2433,2025-04-05 10:30:29
28.05,48.48,25.36,2047.5,2025-04-05,10:30:57,91.98,1,4095,1228.5,819.0,2434,2025-04-05 10:30:57
28.05,48.46,25.36,2047.5,2025-04-05,10:31:09,91.96,1,4095,1228.5,819.0,2435,2025-04-05 10:31:09
28.04,48.47,25.36,2047.5,2025-04-05,10:31:21,91.94,1,4095,1228.5,819.0,2436,2025-04-05 10:31:21
28.06,48.49,25.37,2047.5,2025-04-05,10:31:33,91.92,1,4095,1228.5,819.0,2437,2025-04-05 10:31:33
28.05,48.56,25.37,2047.5,2025-04-05,10:31:45,91.9,1,4095,1228.5,819.0,2438,2025-04-05 10:31:45
28.06,48.56,25.37,2032.5,2025-04-05,10:31:56,91.89,1,4065,1219.5,813.0,2439,2025-04-05 10:31:56
28.1,48.57,25.38,2047.5,2025-04-05,10:32:08,91.87,1,4095,1228.5,819.0,2440,2025-04-05 10:32:08
28.11,48.58,25.38,2047.5,2025-04-05,10:32:20,91.85,1,4095,1228.5,819.0,2441,2025-04-05 10:32:20
28.12,48.57,25.38,2047.5,2025-04-05,10:32:35,91.83,1,4095,1228.5,819.0,2442,2025-04-05 10:32:35
28.14,48.54,25.39,2038.5,2025-04-05,10:32:47,91.82,1,4077,1223.1,815.4,2443,2025-04-05 10:32:47
28.13,48.52,25.39,2047.5,2025-04-05,10:32:59,91.8,1,4095,1228.5,819.0,2444,2025-04-05 10:32:59
28.14,48.48,25.39,2047.5,2025-04-05,10:33:11,91.78,1,4095,1228.5,819.0,2445,2025-04-05 10:33:11
28.13,48.42,25.4,2047.5,2025-04-05,10:33:23,91.76,1,4095,1228.5,819.0,2446,2025-04-05 10:33:23
28.16,48.47,25.4,2047.5,2025-04-05,10:33:34,91.75,1,4095,1228.5,819.0,2447,2025-04-05 10:33:34
28.15,48.49,25.4,2047.5,2025-04-05,10:33:47,91.73,1,4095,1228.5,819.0,2448,2025-04-05 10:33:47
28.17,48.48,25.41,2047.5,2025-04-05,10:33:59,91.71,1,4095,1228.5,819.0,2449,2025-04-05 10:33:59
28.18,48.45,25.41,2047.5,2025-04-05,10:34:12,91.69,1,4095,1228.5,819.0,2450,2025-04-05 10:34:12
28.2,48.47,25.41,2047.5,2025-04-05,10:34:25,91.68,1,4095,1228.5,819.0,2451,2025-04-05 10:34:25
28.18,48.48,25.42,2047.5,2025-04-05,10:34:37,91.66,1,4095,1228.5,819.0,2452,2025-04-05 10:34:37
28.18,48.45,25.42,2039.5,2025-04-05,10:34:49,91.64,1,4079,1223.7,815.8,2453,2025-04-05 10:34:49
28.17,48.46,25.42,2047.5,2025-04-05,10:35:03,91.62,1,4095,1228.5,819.0,2454,2025-04-05 10:35:03
28.11,48.52,25.43,2047.5,2025-04-05,10:35:15,91.6,1,4095,1228.5,819.0,2455,2025-04-05 10:35:15
28.08,48.63,25.43,2047.5,2025-04-05,10:35:27,91.59,1,4095,1228.5,819.0,2456,2025-04-05 10:35:27
28.09,48.67,25.43,2047.5,2025-04-05,10:35:39,91.57,1,4095,1228.5,819.0,2457,2025-04-05 10:35:39
28.11,48.66,25.44,2047.5,2025-04-05,10:35:51,91.55,1,4095,1228.5,819.0,2458,2025-04-05 10:35:51
28.1,48.67,25.44,2047.5,2025-04-05,10:36:03,91.53,1,4095,1228.5,819.0,2459,2025-04-05 10:36:03
28.15,48.66,25.44,2047.5,2025-04-05,10:36:15,91.52,1,4095,1228.5,819.0,2460,2025-04-05 10:36:15
28.15,48.66,25.45,2047.5,2025-04-05,10:36:27,91.5,1,4095,1228.5,819.0,2461,2025-04-05 10:36:27
28.18,48.65,25.45,2047.5,2025-04-05,10:36:39,91.48,1,4095,1228.5,819.0,2462,2025-04-05 10:36:39
28.18,48.66,25.45,2047.5,2025-04-05,10:36:51,91.46,1,4095,1228.5,819.0,2463,2025-04-05 10:36:51
28.2,48.69,25.46,2047.5,2025-04-05,10:37:03,91.45,1,4095,1228.5,819.0,2464,2025-04-05 10:37:03
28.22,48.69,25.46,2047.5,2025-04-05,10:37:15,91.43,1,4095,1228.5,819.0,2465,2025-04-05 10:37:15
28.25,48.72,25.46,2047.5,2025-04-05,10:37:27,91.41,1,4095,1228.5,819.0,2466,2025-04-05 10:37:27
28.24,48.78,25.47,2047.5,2025-04-05,10:37:39,91.39,1,4095,1228.5,819.0,2467,2025-04-05 10:37:39
28.25,48.75,25.47,2047.5,2025-04-05,10:37:51,91.38,1,4095,1228.5,819.0,2468,2025-04-05 10:37:51
28.28,48.78,25.47,2011.5,2025-04-05,10:38:02,91.36,1,4023,1206.9,804.6,2469,2025-04-05 10:38:02
28.28,48.88,25.48,2047.5,2025-04-05,10:38:15,91.34,1,4095,1228.5,819.0,2470,2025-04-05 10:38:15
28.24,48.97,25.48,2047.5,2025-04-05,10:38:26,91.32,1,4095,1228.5,819.0,2471,2025-04-05 10:38:26
28.2,49.02,25.48,2047.5,2025-04-05,10:38:39,91.31,1,4095,1228.5,819.0,2472,2025-04-05 10:38:39
28.21,49.05,25.49,2047.5,2025-04-05,10:38:51,91.29,1,4095,1228.5,819.0,2473,2025-04-05 10:38:51
28.23,48.96,25.49,2047.5,2025-04-05,10:39:03,91.27,1,4095,1228.5,819.0,2474,2025-04-05 10:39:03
28.24,48.93,25.49,2047.5,2025-04-05,10:39:15,91.25,1,4095,1228.5,819.0,2475,2025-04-05 10:39:15
28.26,48.89,25.5,2047.5,2025-04-05,10:39:27,91.23,1,4095,1228.5,819.0,2476,2025-04-05 10:39:27
28.27,48.69,25.5,2047.5,2025-04-05,10:39:39,91.22,1,4095,1228.5,819.0,2477,2025-04-05 10:39:39
28.25,48.55,25.5,2047.5,2025-04-05,10:39:51,91.2,1,4095,1228.5,819.0,2478,2025-04-05 10:39:51
28.25,48.48,25.51,2047.5,2025-04-05,10:40:03,91.18,1,4095,1228.5,819.0,2479,2025-04-05 10:40:03
28.25,48.5,25.51,2047.5,2025-04-05,10:40:15,91.16,1,4095,1228.5,819.0,2480,2025-04-05 10:40:15
28.23,48.43,25.51,2047.5,2025-04-05,10:40:27,91.15,1,4095,1228.5,819.0,2481,2025-04-05 10:40:27
28.24,48.4,25.52,2047.5,2025-04-05,10:40:38,91.13,1,4095,1228.5,819.0,2482,2025-04-05 10:40:38
28.21,48.39,25.52,2047.5,2025-04-05,10:40:51,91.11,1,4095,1228.5,819.0,2483,2025-04-05 10:40:51
28.2,48.37,25.52,2047.5,2025-04-05,10:41:03,91.09,1,4095,1228.5,819.0,2484,2025-04-05 10:41:03
28.19,48.37,25.53,2047.5,2025-04-05,10:41:15,91.08,1,4095,1228.5,819.0,2485,2025-04-05 10:41:15
28.18,48.35,25.53,2047.5,2025-04-05,10:41:27,91.06,1,4095,1228.5,819.0,2486,2025-04-05 10:41:27
28.2,48.35,25.53,2041.5,2025-04-05,10:41:39,91.04,1,4083,1224.9,816.6,2487,2025-04-05 10:41:39
28.19,48.37,25.54,2047.5,2025-04-05,10:41:51,91.02,1,4095,1228.5,819.0,2488,2025-04-05 10:41:51
28.19,48.42,25.54,2047.5,2025-04-05,10:42:03,91.01,1,4095,1228.5,819.0,2489,2025-04-05 10:42:03
28.19,48.43,25.54,2047.5,2025-04-05,10:42:16,90.99,1,4095,1228.5,819.0,2490,2025-04-05 10:42:16
28.2,48.41,25.55,2047.5,2025-04-05,10:42:29,90.97,1,4095,1228.5,819.0,2491,2025-04-05 10:42:29
28.21,48.44,25.55,2047.5,2025-04-05,10:42:41,90.95,1,4095,1228.5,819.0,2492,2025-04-05 10:42:41
28.23,48.43,25.56,2047.5,2025-04-05,10:42:55,90.93,1,4095,1228.5,819.0,2493,2025-04-05 10:42:55
28.24,48.44,25.56,2047.5,2025-04-05,10:43:07,90.92,1,4095,1228.5,819.0,2494,2025-04-05 10:43:07
28.24,48.41,25.56,2047.5,2025-04-05,10:43:19,90.9,1,4095,1228.5,819.0,2495,2025-04-05 10:43:19
28.25,48.38,25.57,2047.5,2025-04-05,10:43:32,90.88,1,4095,1228.5,819.0,2496,2025-04-05 10:43:32
28.27,48.38,25.57,2047.5,2025-04-05,10:43:44,90.86,1,4095,1228.5,819.0,2497,2025-04-05 10:43:44
28.27,48.36,25.57,2047.5,2025-04-05,10:43:56,90.85,1,4095,1228.5,819.0,2498,2025-04-05 10:43:56
28.28,48.34,25.58,2047.5,2025-04-05,10:44:09,90.83,1,4095,1228.5,819.0,2499,2025-04-05 10:44:09
28.25,48.36,25.58,2047.5,2025-04-05,10:44:21,90.81,1,4095,1228.5,819.0,2500,2025-04-05 10:44:21
28.26,48.38,25.58,2047.5,2025-04-05,10:44:33,90.79,1,4095,1228.5,819.0,2501,2025-04-05 10:44:33
28.27,48.36,25.59,2047.5,2025-04-05,10:44:46,90.78,1,4095,1228.5,819.0,2502,2025-04-05 10:44:46
28.28,48.37,25.59,2047.5,2025-04-05,10:44:59,90.76,1,4095,1228.5,819.0,2503,2025-04-05 10:44:59
28.27,48.37,25.59,2047.5,2025-04-05,10:45:11,90.74,1,4095,1228.5,819.0,2504,2025-04-05 10:45:11
28.26,48.39,25.6,2047.5,2025-04-05,10:45:24,90.72,1,4095,1228.5,819.0,2505,2025-04-05 10:45:24
28.29,48.37,25.6,2047.5,2025-04-05,10:45:43,90.71,1,4095,1228.5,819.0,2506,2025-04-05 10:45:43
28.29,48.4,25.61,2047.5,2025-04-05,10:46:03,90.69,1,4095,1228.5,819.0,2507,2025-04-05 10:46:03
28.27,48.44,25.61,2047.5,2025-04-05,10:46:20,90.67,1,4095,1228.5,819.0,2508,2025-04-05 10:46:20
28.28,48.46,25.62,2047.5,2025-04-05,10:46:32,90.65,1,4095,1228.5,819.0,2509,2025-04-05 10:46:32
28.29,48.5,25.62,2047.5,2025-04-05,10:46:44,90.63,1,4095,1228.5,819.0,2510,2025-04-05 10:46:44
28.31,48.47,25.62,2047.5,2025-04-05,10:46:58,90.62,1,4095,1228.5,819.0,2511,2025-04-05 10:46:58
28.3,48.46,25.63,2047.5,2025-04-05,10:47:10,90.6,1,4095,1228.5,819.0,2512,2025-04-05 10:47:10
28.32,48.49,25.63,2047.5,2025-04-05,10:47:22,90.58,1,4095,1228.5,819.0,2513,2025-04-05 10:47:22
28.31,48.54,25.63,2047.5,2025-04-05,10:47:35,90.56,1,4095,1228.5,819.0,2514,2025-04-05 10:47:35
28.29,48.58,25.64,2047.5,2025-04-05,10:47:47,90.55,1,4095,1228.5,819.0,2515,2025-04-05 10:47:47
28.29,48.67,25.64,2047.5,2025-04-05,10:47:59,90.53,1,4095,1228.5,819.0,2516,2025-04-05 10:47:59
28.27,48.69,25.64,2047.5,2025-04-05,10:48:14,90.51,1,4095,1228.5,819.0,2517,2025-04-05 10:48:14
28.24,48.72,25.65,2047.5,2025-04-05,10:48:26,90.49,1,4095,1228.5,819.0,2518,2025-04-05 10:48:26
28.25,48.73,25.65,2047.5,2025-04-05,10:48:38,90.48,1,4095,1228.5,819.0,2519,2025-04-05 10:48:38
28.27,48.76,25.65,2047.5,2025-04-05,10:48:50,90.46,1,4095,1228.5,819.0,2520,2025-04-05 10:48:50
28.29,48.74,25.66,2047.5,2025-04-05,10:49:02,90.44,1,4095,1228.5,819.0,2521,2025-04-05 10:49:02
28.32,48.75,25.66,2047.5,2025-04-05,10:49:14,90.42,1,4095,1228.5,819.0,2522,2025-04-05 10:49:14
28.27,48.69,25.66,2047.5,2025-04-05,10:49:26,90.41,1,4095,1228.5,819.0,2523,2025-04-05 10:49:26
28.28,48.61,25.67,2047.5,2025-04-05,10:49:38,90.39,1,4095,1228.5,819.0,2524,2025-04-05 10:49:38
28.28,48.65,25.67,2047.5,2025-04-05,10:49:50,90.37,1,4095,1228.5,819.0,2525,2025-04-05 10:49:50
28.29,48.59,25.67,2047.5,2025-04-05,10:50:01,90.35,1,4095,1228.5,819.0,2526,2025-04-05 10:50:01
28.29,48.58,25.68,2047.5,2025-04-05,10:50:14,90.34,1,4095,1228.5,819.0,2527,2025-04-05 10:50:14
28.26,48.55,25.68,2047.5,2025-04-05,10:50:26,90.32,1,4095,1228.5,819.0,2528,2025-04-05 10:50:26
28.28,48.6,25.68,2047.5,2025-04-05,10:50:38,90.3,1,4095,1228.5,819.0,2529,2025-04-05 10:50:38
28.26,48.61,25.69,1991.0,2025-04-05,10:50:50,90.28,1,3982,1194.6,796.4,2530,2025-04-05 10:50:50
28.27,48.59,25.69,2047.5,2025-04-05,10:51:02,90.26,1,4095,1228.5,819.0,2531,2025-04-05 10:51:02
28.26,48.62,25.69,2047.5,2025-04-05,10:51:14,90.25,1,4095,1228.5,819.0,2532,2025-04-05 10:51:14
28.27,48.58,25.7,2047.5,2025-04-05,10:51:26,90.23,1,4095,1228.5,819.0,2533,2025-04-05 10:51:26
28.31,48.6,25.7,2047.5,2025-04-05,10:51:38,90.21,1,4095,1228.5,819.0,2534,2025-04-05 10:51:38
28.3,48.62,25.7,2047.5,2025-04-05,10:51:51,90.19,1,4095,1228.5,819.0,2535,2025-04-05 10:51:51
28.3,48.59,25.71,2047.5,2025-04-05,10:52:02,90.18,1,4095,1228.5,819.0,2536,2025-04-05 10:52:02
28.33,48.6,25.71,2047.5,2025-04-05,10:52:15,90.16,1,4095,1228.5,819.0,2537,2025-04-05 10:52:15
28.36,48.63,25.71,2047.5,2025-04-05,10:52:27,90.14,1,4095,1228.5,819.0,2538,2025-04-05 10:52:27
28.36,48.57,25.72,2047.5,2025-04-05,10:52:39,90.12,1,4095,1228.5,819.0,2539,2025-04-05 10:52:39
28.38,48.55,25.72,2047.5,2025-04-05,10:52:51,90.11,1,4095,1228.5,819.0,2540,2025-04-05 10:52:51
28.37,48.56,25.72,2047.5,2025-04-05,10:53:04,90.09,1,4095,1228.5,819.0,2541,2025-04-05 10:53:04
28.36,48.55,25.73,2047.5,2025-04-05,10:53:16,90.07,1,4095,1228.5,819.0,2542,2025-04-05 10:53:16
28.37,48.52,25.73,2047.5,2025-04-05,10:53:28,90.05,1,4095,1228.5,819.0,2543,2025-04-05 10:53:28
28.38,48.51,25.74,2047.5,2025-04-05,10:53:41,90.04,1,4095,1228.5,819.0,2544,2025-04-05 10:53:41
28.38,48.51,25.74,2047.5,2025-04-05,10:53:52,90.02,1,4095,1228.5,819.0,2545,2025-04-05 10:53:52
28.38,48.46,25.74,2047.5,2025-04-05,10:54:04,90.0,1,4095,1228.5,819.0,2546,2025-04-05 10:54:04
28.34,48.42,25.74,2047.5,2025-04-05,10:54:16,89.98,1,4095,1228.5,819.0,2547,2025-04-05 10:54:16
28.34,48.38,25.75,2047.5,2025-04-05,10:54:28,89.96,1,4095,1228.5,819.0,2548,2025-04-05 10:54:28
28.33,48.38,25.75,2047.5,2025-04-05,10:54:40,89.95,1,4095,1228.5,819.0,2549,2025-04-05 10:54:40
28.31,48.38,25.75,2047.5,2025-04-05,10:54:52,89.93,1,4095,1228.5,819.0,2550,2025-04-05 10:54:52
28.3,48.27,25.76,2047.5,2025-04-05,10:55:05,89.91,1,4095,1228.5,819.0,2551,2025-04-05 10:55:05
28.32,48.22,25.76,2047.5,2025-04-05,10:55:17,89.89,1,4095,1228.5,819.0,2552,2025-04-05 10:55:17
28.3,48.15,25.76,2047.5,2025-04-05,10:55:29,89.88,1,4095,1228.5,819.0,2553,2025-04-05 10:55:29
28.29,48.11,25.77,2047.5,2025-04-05,10:55:41,89.86,1,4095,1228.5,819.0,2554,2025-04-05 10:55:41
28.27,48.02,25.77,2047.5,2025-04-05,10:55:53,89.84,1,4095,1228.5,819.0,2555,2025-04-05 10:55:53
28.28,48.0,25.78,2047.5,2025-04-05,10:56:05,89.82,1,4095,1228.5,819.0,2556,2025-04-05 10:56:05
28.25,48.05,25.78,2047.5,2025-04-05,10:56:17,89.81,1,4095,1228.5,819.0,2557,2025-04-05 10:56:17
28.24,48.07,25.78,2047.5,2025-04-05,10:56:30,89.79,1,4095,1228.5,819.0,2558,2025-04-05 10:56:30
28.22,48.09,25.79,2047.5,2025-04-05,10:56:42,89.77,1,4095,1228.5,819.0,2559,2025-04-05 10:56:42
28.25,48.15,25.79,2047.5,2025-04-05,10:56:53,89.75,1,4095,1228.5,819.0,2560,2025-04-05 10:56:53
28.26,48.17,25.79,2047.5,2025-04-05,10:57:06,89.74,1,4095,1228.5,819.0,2561,2025-04-05 10:57:06
28.26,48.16,25.8,2047.5,2025-04-05,10:57:18,89.72,1,4095,1228.5,819.0,2562,2025-04-05 10:57:18
28.27,48.19,25.8,2047.5,2025-04-05,10:57:33,89.7,1,4095,1228.5,819.0,2563,2025-04-05 10:57:33
28.29,48.24,25.8,2047.5,2025-04-05,10:57:46,89.68,1,4095,1228.5,819.0,2564,2025-04-05 10:57:46
28.29,48.17,25.81,2047.5,2025-04-05,10:57:58,89.66,1,4095,1228.5,819.0,2565,2025-04-05 10:57:58
28.29,48.21,25.81,2047.5,2025-04-05,10:58:11,89.65,1,4095,1228.5,819.0,2566,2025-04-05 10:58:11
28.28,48.24,25.81,2047.5,2025-04-05,10:58:26,89.63,1,4095,1228.5,819.0,2567,2025-04-05 10:58:26
28.3,48.21,25.82,2047.5,2025-04-05,10:58:38,89.61,1,4095,1228.5,819.0,2568,2025-04-05 10:58:38
28.29,48.12,25.82,2047.5,2025-04-05,10:58:50,89.59,1,4095,1228.5,819.0,2569,2025-04-05 10:58:50
28.29,48.11,25.82,2047.5,2025-04-05,10:59:03,89.58,1,4095,1228.5,819.0,2570,2025-04-05 10:59:03
28.27,48.02,25.83,2047.5,2025-04-05,10:59:16,89.56,1,4095,1228.5,819.0,2571,2025-04-05 10:59:16
28.26,47.97,25.83,2047.5,2025-04-05,10:59:29,89.54,1,4095,1228.5,819.0,2572,2025-04-05 10:59:29
28.28,47.99,25.84,2047.5,2025-04-05,10:59:41,89.52,1,4095,1228.5,819.0,2573,2025-04-05 10:59:41
28.26,47.99,25.84,2047.5,2025-04-05,10:59:53,89.51,1,4095,1228.5,819.0,2574,2025-04-05 10:59:53
28.27,47.95,25.84,2047.5,2025-04-05,11:00:10,89.49,1,4095,1228.5,819.0,2575,2025-04-05 11:00:10
28.26,47.93,25.85,2047.5,2025-04-05,11:00:24,89.47,1,4095,1228.5,819.0,2576,2025-04-05 11:00:24
28.27,47.99,25.85,2047.5,2025-04-05,11:00:43,89.45,1,4095,1228.5,819.0,2577,2025-04-05 11:00:43
28.29,48.04,25.86,2047.5,2025-04-05,11:00:56,89.44,1,4095,1228.5,819.0,2578,2025-04-05 11:00:56
28.29,48.02,25.86,2047.5,2025-04-05,11:01:08,89.42,1,4095,1228.5,819.0,2579,2025-04-05 11:01:08
28.29,48.03,25.86,2047.5,2025-04-05,11:01:20,89.4,1,4095,1228.5,819.0,2580,2025-04-05 11:01:20
28.29,48.02,25.87,2047.5,2025-04-05,11:01:33,89.38,1,4095,1228.5,819.0,2581,2025-04-05 11:01:33
28.3,48.01,25.87,2047.5,2025-04-05,11:01:45,89.37,1,4095,1228.5,819.0,2582,2025-04-05 11:01:45
28.33,48.06,25.87,2047.5,2025-04-05,11:01:58,89.35,1,4095,1228.5,819.0,2583,2025-04-05 11:01:58
28.32,47.96,25.88,2047.5,2025-04-05,11:02:11,89.33,1,4095,1228.5,819.0,2584,2025-04-05 11:02:11
28.32,47.97,25.88,2047.5,2025-04-05,11:02:23,89.31,1,4095,1228.5,819.0,2585,2025-04-05 11:02:23
28.33,47.95,25.88,2047.5,2025-04-05,11:02:35,89.29,1,4095,1228.5,819.0,2586,2025-04-05 11:02:35
28.32,47.98,25.89,2047.5,2025-04-05,11:02:48,89.28,1,4095,1228.5,819.0,2587,2025-04-05 11:02:48
28.32,47.98,25.89,2047.5,2025-04-05,11:03:00,89.26,1,4095,1228.5,819.0,2588,2025-04-05 11:03:00
28.32,48.0,25.89,2047.5,2025-04-05,11:03:12,89.24,1,4095,1228.5,819.0,2589,2025-04-05 11:03:12
28.33,48.03,25.9,2047.5,2025-04-05,11:03:24,89.22,1,4095,1228.5,819.0,2590,2025-04-05 11:03:24
28.35,47.99,25.9,2047.5,2025-04-05,11:03:37,89.21,1,4095,1228.5,819.0,2591,2025-04-05 11:03:37
28.39,47.98,25.92,2047.5,2025-04-05,11:04:34,89.19,1,4095,1228.5,819.0,2592,2025-04-05 11:04:34
28.37,47.96,25.92,2047.0,2025-04-05,11:04:47,89.17,1,4094,1228.2,818.8,2593,2025-04-05 11:04:47
28.38,47.96,25.92,2047.5,2025-04-05,11:05:00,89.15,1,4095,1228.5,819.0,2594,2025-04-05 11:05:00
28.36,47.95,25.93,2047.5,2025-04-05,11:05:13,89.14,1,4095,1228.5,819.0,2595,2025-04-05 11:05:13
28.37,47.93,25.93,2047.5,2025-04-05,11:05:26,89.12,1,4095,1228.5,819.0,2596,2025-04-05 11:05:26
28.36,47.91,25.93,2043.0,2025-04-05,11:05:39,89.1,1,4086,1225.8,817.2,2597,2025-04-05 11:05:39
28.38,47.85,25.94,2047.5,2025-04-05,11:05:54,89.08,1,4095,1228.5,819.0,2598,2025-04-05 11:05:54
28.39,47.84,25.94,2047.5,2025-04-05,11:06:06,89.07,1,4095,1228.5,819.0,2599,2025-04-05 11:06:06
28.39,47.78,25.95,2047.5,2025-04-05,11:06:19,89.05,1,4095,1228.5,819.0,2600,2025-04-05 11:06:19
28.37,47.75,25.95,2047.5,2025-04-05,11:06:32,89.03,1,4095,1228.5,819.0,2601,2025-04-05 11:06:32
28.38,47.76,25.95,2047.5,2025-04-05,11:06:45,89.01,1,4095,1228.5,819.0,2602,2025-04-05 11:06:45
28.37,47.8,25.96,2047.5,2025-04-05,11:06:58,88.99,1,4095,1228.5,819.0,2603,2025-04-05 11:06:58
28.39,47.79,25.96,2047.5,2025-04-05,11:07:10,88.98,1,4095,1228.5,819.0,2604,2025-04-05 11:07:10
28.39,47.72,25.96,2047.5,2025-04-05,11:07:22,88.96,1,4095,1228.5,819.0,2605,2025-04-05 11:07:22
28.4,47.7,25.97,2047.5,2025-04-05,11:07:35,88.94,1,4095,1228.5,819.0,2606,2025-04-05 11:07:35
28.41,47.72,25.97,2047.5,2025-04-05,11:07:47,88.92,1,4095,1228.5,819.0,2607,2025-04-05 11:07:47
28.4,47.57,25.97,2047.5,2025-04-05,11:08:00,88.91,1,4095,1228.5,819.0,2608,2025-04-05 11:08:00
28.41,47.62,25.98,2047.5,2025-04-05,11:08:13,88.89,1,4095,1228.5,819.0,2609,2025-04-05 11:08:13
28.33,47.57,25.98,2047.5,2025-04-05,11:08:26,88.87,1,4095,1228.5,819.0,2610,2025-04-05 11:08:26
28.3,47.66,25.98,2047.5,2025-04-05,11:08:38,88.85,1,4095,1228.5,819.0,2611,2025-04-05 11:08:38
28.31,47.78,25.99,2047.5,2025-04-05,11:08:50,88.84,1,4095,1228.5,819.0,2612,2025-04-05 11:08:50
28.27,47.76,25.99,2047.5,2025-04-05,11:09:03,88.82,1,4095,1228.5,819.0,2613,2025-04-05 11:09:03
28.26,47.79,25.99,2047.5,2025-04-05,11:09:14,88.8,1,4095,1228.5,819.0,2614,2025-04-05 11:09:14
28.28,47.83,26.0,2047.5,2025-04-05,11:09:26,88.78,1,4095,1228.5,819.0,2615,2025-04-05 11:09:26
28.28,47.84,26.0,2047.5,2025-04-05,11:09:38,88.77,1,4095,1228.5,819.0,2616,2025-04-05 11:09:38
28.3,47.85,26.0,2047.5,2025-04-05,11:09:50,88.75,1,4095,1228.5,819.0,2617,2025-04-05 11:09:50
28.33,47.91,26.01,2047.5,2025-04-05,11:10:02,88.73,1,4095,1228.5,819.0,2618,2025-04-05 11:10:02
28.32,47.85,26.01,2047.5,2025-04-05,11:10:14,88.71,1,4095,1228.5,819.0,2619,2025-04-05 11:10:14
28.3,47.86,26.01,2047.5,2025-04-05,11:10:26,88.69,1,4095,1228.5,819.0,2620,2025-04-05 11:10:26
28.3,47.9,26.02,2047.5,2025-04-05,11:10:38,88.68,1,4095,1228.5,819.0,2621,2025-04-05 11:10:38
28.33,47.9,26.02,2047.5,2025-04-05,11:10:50,88.66,1,4095,1228.5,819.0,2622,2025-04-05 11:10:50
28.34,47.87,26.02,2047.5,2025-04-05,11:11:02,88.64,1,4095,1228.5,819.0,2623,2025-04-05 11:11:02
28.36,47.86,26.03,2047.5,2025-04-05,11:11:15,88.62,1,4095,1228.5,819.0,2624,2025-04-05 11:11:15
28.35,47.87,26.03,2047.5,2025-04-05,11:11:27,88.61,1,4095,1228.5,819.0,2625,2025-04-05 11:11:27
28.36,47.83,26.03,2047.5,2025-04-05,11:11:39,88.59,1,4095,1228.5,819.0,2626,2025-04-05 11:11:39
28.36,47.81,26.04,2047.5,2025-04-05,11:11:51,88.57,1,4095,1228.5,819.0,2627,2025-04-05 11:11:51
28.36,47.81,26.04,2047.5,2025-04-05,11:12:03,88.55,1,4095,1228.5,819.0,2628,2025-04-05 11:12:03
28.39,47.82,26.04,2047.5,2025-04-05,11:12:15,88.54,1,4095,1228.5,819.0,2629,2025-04-05 11:12:15
28.36,47.8,26.05,2047.5,2025-04-05,11:12:27,88.52,1,4095,1228.5,819.0,2630,2025-04-05 11:12:27
28.38,47.85,26.05,2047.5,2025-04-05,11:12:41,88.5,1,4095,1228.5,819.0,2631,2025-04-05 11:12:41
28.38,47.86,26.05,2047.5,2025-04-05,11:12:52,88.48,1,4095,1228.5,819.0,2632,2025-04-05 11:12:52
28.38,47.83,26.06,2047.5,2025-04-05,11:13:04,88.47,1,4095,1228.5,819.0,2633,2025-04-05 11:13:04
28.37,47.83,26.06,2047.5,2025-04-05,11:13:16,88.45,1,4095,1228.5,819.0,2634,2025-04-05 11:13:16
