temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria
18.21,76.52,57.5,0.8,2025-01-26,14:12:00,55.46,2
22.88,72.63,57.56,0.77,2025-01-26,14:16:00,55.92,2
19.2,85.28,57.63,0.46,2025-01-26,14:20:00,55.82,2
23.05,75.9,57.7,0.33,2025-01-26,14:24:00,55.33,2
21.52,81.1,57.76,0.76,2025-01-26,14:28:00,55.72,2
23.6,68.59,57.83,0.86,2025-01-26,14:32:00,54.09,2
19.35,88.19,57.9,0.85,2025-01-26,14:36:00,55.86,2
20.49,76.46,57.96,0.92,2025-01-26,14:40:00,55.85,2
22.82,78.15,58.03,1.06,2025-01-26,14:44:00,55.1,2
21.22,77.55,58.1,0.74,2025-01-26,14:48:00,54.95,2
17.26,81.41,58.16,0.44,2025-01-26,14:52:00,55.22,2
19.67,82.65,58.23,0.91,2025-01-26,14:56:00,54.75,2
20.36,82.46,58.3,1.02,2025-01-26,15:00:00,54.78,2
20.68,92.42,58.36,0.61,2025-01-26,15:04:00,55.26,2
24.29,76.77,58.43,1.03,2025-01-26,15:08:00,55.46,2
23.76,77.47,58.5,0.77,2025-01-26,15:12:00,55.16,2
23.58,80.35,58.56,0.42,2025-01-26,15:16:00,56.4,2
27.44,71.5,58.63,2.39,2025-01-26,15:20:00,55.53,2
25.93,70.91,58.7,0.6,2025-01-26,15:24:00,55.23,2
25.35,73.6,58.76,0.43,2025-01-26,15:28:00,55.16,2
20.92,82.9,58.83,0.5,2025-01-26,15:32:00,54.8,2
24.19,80.67,58.9,0.26,2025-01-26,15:36:00,54.96,2
24.82,65.21,58.96,0.63,2025-01-26,15:40:00,54.76,2
23.55,65.22,59.03,1.47,2025-01-26,15:44:00,55.14,2
27.95,74.81,59.1,0.8,2025-01-26,15:48:00,54.42,2
24.8,68.82,59.16,0.48,2025-01-26,15:52:00,54.35,2
22.39,68.12,59.23,0.71,2025-01-26,15:56:00,55.06,2
23.01,66.73,59.3,0.71,2025-01-26,16:00:00,54.19,2
29.72,74.44,59.36,1.39,2025-01-26,16:04:00,53.9,2
24.46,77.7,59.43,1.19,2025-01-26,16:08:00,53.95,2
21.29,74.09,59.5,0.87,2025-01-26,16:12:00,54.64,2
24.39,69.64,59.56,0.44,2025-01-26,16:16:00,55.56,2
22.08,77.15,59.63,1.17,2025-01-26,16:20:00,53.73,2
27.71,72.73,59.7,1.39,2025-01-26,16:24:00,54.45,2
22.11,75.37,59.76,0.89,2025-01-26,16:28:00,54.15,2
23.35,71.04,59.83,0.64,2025-01-26,16:32:00,54.59,2
26.3,76.22,59.9,1.2,2025-01-26,16:36:00,54.29,2
28.65,66.9,59.96,1.66,2025-01-26,16:40:00,54.52,2
26.42,69.41,60.03,0.85,2025-01-26,16:44:00,54.02,2
24.18,76.7,60.1,0.76,2025-01-26,16:48:00,53.41,2
27.19,58.54,60.16,0.4,2025-01-26,16:52:00,53.44,2
26.01,73.35,60.23,0.46,2025-01-26,16:56:00,53.84,2
29.34,68.05,60.3,0.36,2025-01-26,17:00:00,53.92,2
28.9,59.75,60.36,0.64,2025-01-26,17:04:00,53.44,2
26.24,60.93,60.43,0.55,2025-01-26,17:08:00,54.59,2
28.99,63.69,60.5,0.78,2025-01-26,17:12:00,54.01,2
28.09,68.78,60.56,1.29,2025-01-26,17:16:00,52.44,2
30.39,65.83,60.63,1.04,2025-01-26,17:20:00,53.38,2
29.25,74.65,60.7,1.15,2025-01-26,17:24:00,52.87,2
28.97,67.46,60.76,1.28,2025-01-26,17:28:00,54.29,2
30.64,57.04,60.83,0.48,2025-01-26,17:32:00,52.18,2
28.12,66.56,60.9,0.59,2025-01-26,17:36:00,53.45,2
26.65,63.54,60.96,0.55,2025-01-26,17:40:00,53.25,2
28.69,66.07,61.03,1.07,2025-01-26,17:44:00,53.55,2
27.68,75.53,61.1,0.4,2025-01-26,17:48:00,53.25,2
29.69,67.76,61.16,1.51,2025-01-26,17:52:00,54.08,2
28.7,63.35,61.23,0.58,2025-01-26,17:56:00,53.45,2
29.47,68.76,61.3,0.41,2025-01-26,18:00:00,52.03,2
26.34,66.6,61.36,0.59,2025-01-26,18:04:00,53.6,2
29.85,51.41,61.43,0.61,2025-01-26,18:08:00,52.95,2
26.34,64.32,61.5,0.66,2025-01-26,18:12:00,53.5,2
30.91,65.93,61.56,0.68,2025-01-26,18:16:00,52.59,2
30.99,67.38,61.63,1.27,2025-01-26,18:20:00,52.17,2
29.83,73.84,61.7,0.86,2025-01-26,18:24:00,52.03,2
29.83,66.97,61.76,0.41,2025-01-26,18:28:00,53.13,2
28.82,73.5,61.83,0.61,2025-01-26,18:32:00,52.95,2
28.13,70.96,61.9,0.55,2025-01-26,18:36:00,52.21,2
29.37,70.64,61.96,0.75,2025-01-26,18:40:00,51.12,2
33.42,65.38,62.03,0.7,2025-01-26,18:44:00,52.96,2
29.97,67.48,62.1,1.79,2025-01-26,18:48:00,51.34,2
26.87,75.07,62.16,1.16,2025-01-26,18:52:00,53.4,2
26.2,67.21,62.23,0.99,2025-01-26,18:56:00,51.54,2
26.78,57.69,62.3,0.29,2025-01-26,19:00:00,52.22,2
28.95,69.83,62.36,1.13,2025-01-26,19:04:00,52.28,2
32.28,63.46,62.43,0.32,2025-01-26,19:08:00,52.3,2
27.73,64.02,62.5,0.57,2025-01-26,19:12:00,52.23,2
32.66,54.7,62.56,0.61,2025-01-26,19:16:00,52.08,2
30.21,65.34,62.63,1.25,2025-01-26,19:20:00,51.75,2
30.84,67.32,62.7,0.45,2025-01-26,19:24:00,51.81,2
30.81,66.38,62.76,0.67,2025-01-26,19:28:00,51.54,2
31.11,58.24,62.83,0.38,2025-01-26,19:32:00,51.88,2
29.12,62.34,62.9,0.95,2025-01-26,19:36:00,50.89,2
25.29,75.41,62.96,0.58,2025-01-26,19:40:00,51.88,2
28.8,67.17,63.03,0.8,2025-01-26,19:44:00,51.62,2
28.21,72.98,63.1,0.26,2025-01-26,19:48:00,52.04,2
30.62,62.46,63.16,0.43,2025-01-26,19:52:00,51.42,2
30.44,68.04,63.23,0.81,2025-01-26,19:56:00,51.83,2
29.46,65.62,63.3,1.03,2025-01-26,20:00:00,51.75,2
33.51,56.12,63.37,1.53,2025-01-26,20:04:00,51.36,2
28.71,71.57,63.43,1.41,2025-01-26,20:08:00,51.55,2
25.53,66.73,63.5,0.54,2025-01-26,20:12:00,50.66,2
30.21,65.05,63.57,0.79,2025-01-26,20:16:00,51.95,2
32.34,62.38,63.63,1.09,2025-01-26,20:20:00,50.96,2
30.52,63.62,63.7,0.86,2025-01-26,20:24:00,51.09,2
29.21,71.14,63.77,0.62,2025-01-26,20:28:00,50.61,2
30.38,67.29,63.83,0.81,2025-01-26,20:32:00,50.7,2
33.55,61.94,63.9,1.47,2025-01-26,20:36:00,51.86,2
28.1,68.2,63.97,0.72,2025-01-26,20:40:00,51.05,2
29.88,74.46,64.03,0.97,2025-01-26,20:44:00,50.79,2
31.12,70.64,64.1,0.84,2025-01-26,20:48:00,50.74,2
30.25,69.22,64.17,0.53,2025-01-26,20:52:00,50.84,2
29.21,69.96,64.23,1.25,2025-01-26,20:56:00,51.15,2
28.81,63.78,64.3,0.73,2025-01-26,21:00:00,50.84,2
29.04,66.19,64.37,0.62,2025-01-26,21:04:00,50.8,2
30.63,67.24,64.43,0.84,2025-01-26,21:08:00,50.18,2
30.46,69.57,64.5,1.33,2025-01-26,21:12:00,50.45,2
33.64,63.99,64.57,0.81,2025-01-26,21:16:00,50.62,2
26.32,73.42,64.63,0.8,2025-01-26,21:20:00,50.48,2
32.85,70.73,64.7,0.95,2025-01-26,21:24:00,50.24,2
28.86,66.03,64.77,1.07,2025-01-26,21:28:00,50.14,2
29.02,71.53,64.83,0.65,2025-01-26,21:32:00,50.57,2
30.85,68.18,64.9,0.69,2025-01-26,21:36:00,50.53,2
30.77,66.07,64.97,0.63,2025-01-26,21:40:00,50.74,2
31.3,65.45,65.03,0.95,2025-01-26,21:44:00,50.3,2
31.66,64.81,65.1,0.74,2025-01-26,21:48:00,49.11,2
28.75,63.33,65.17,0.76,2025-01-26,21:52:00,51.28,2
31.52,64.72,65.23,0.77,2025-01-26,21:56:00,50.05,2
27.4,72.64,65.3,0.41,2025-01-26,22:00:00,49.8,2
27.96,69.67,65.37,1.03,2025-01-26,22:04:00,49.93,2
28.12,58.61,65.43,0.64,2025-01-26,22:08:00,49.71,2
27.33,61.07,65.5,0.74,2025-01-26,22:12:00,49.45,2
28.41,63.29,65.57,0.59,2025-01-26,22:16:00,50.12,2
29.98,64.46,65.63,0.46,2025-01-26,22:20:00,49.69,2
29.39,62.09,65.7,0.81,2025-01-26,22:24:00,49.67,2
26.76,73.09,65.77,0.92,2025-01-26,22:28:00,48.41,2
26.49,76.23,65.83,2.4,2025-01-26,22:32:00,49.5,2
26.06,77.58,65.9,0.57,2025-01-26,22:36:00,49.03,2
27.84,69.93,65.97,1.12,2025-01-26,22:40:00,49.25,2
24.39,78.84,66.03,0.64,2025-01-26,22:44:00,49.58,2
25.65,68.71,66.1,1.17,2025-01-26,22:48:00,49.11,2
26.4,69.65,66.17,1.0,2025-01-26,22:52:00,49.13,2
29.3,60.21,66.23,0.57,2025-01-26,22:56:00,49.37,2
26.81,75.82,66.3,0.44,2025-01-26,23:00:00,49.02,2
28.96,76.39,66.37,0.39,2025-01-26,23:04:00,48.69,2
27.2,67.46,66.43,1.24,2025-01-26,23:08:00,48.31,2
25.74,60.54,66.5,0.49,2025-01-26,23:12:00,49.29,2
25.69,66.68,66.57,1.22,2025-01-26,23:16:00,48.82,2
24.1,70.61,66.63,0.77,2025-01-26,23:20:00,48.19,2
31.1,56.72,66.7,0.66,2025-01-26,23:24:00,49.6,2
28.38,62.28,66.77,1.08,2025-01-26,23:28:00,49.1,2
27.23,70.18,66.83,0.64,2025-01-26,23:32:00,48.28,2
23.27,78.39,66.9,1.03,2025-01-26,23:36:00,48.48,2
24.83,62.43,66.97,0.58,2025-01-26,23:40:00,49.3,2
23.64,71.88,67.03,1.47,2025-01-26,23:44:00,48.64,2
25.7,71.64,67.1,0.54,2025-01-26,23:48:00,48.47,2
23.44,69.5,67.17,1.04,2025-01-26,23:52:00,49.01,2
23.81,75.47,67.23,1.33,2025-01-26,23:56:00,48.5,2
23.2,74.61,67.3,0.26,2025-01-27,00:00:00,49.15,2
24.37,71.2,67.37,0.99,2025-01-27,00:04:00,48.28,2
24.84,68.42,67.43,0.54,2025-01-27,00:08:00,48.15,2
24.11,75.2,67.5,1.08,2025-01-27,00:12:00,48.4,2
27.45,65.01,67.57,0.86,2025-01-27,00:16:00,48.82,2
25.85,62.56,67.63,0.97,2025-01-27,00:20:00,48.41,2
22.5,76.36,67.7,0.74,2025-01-27,00:24:00,48.29,2
24.56,66.97,67.77,1.38,2025-01-27,00:28:00,47.79,2
22.34,68.25,67.83,0.4,2025-01-27,00:32:00,47.66,2
22.79,76.46,67.9,1.3,2025-01-27,00:36:00,48.58,2
24.38,72.62,67.97,0.59,2025-01-27,00:40:00,48.58,2
24.59,68.79,68.03,0.34,2025-01-27,00:44:00,48.51,2
21.92,78.27,68.1,0.79,2025-01-27,00:48:00,48.34,2
20.71,81.05,68.17,0.56,2025-01-27,00:52:00,48.12,2
22.93,76.8,68.23,0.95,2025-01-27,00:56:00,48.06,2
23.46,75.83,68.3,1.0,2025-01-27,01:00:00,47.87,2
21.14,70.26,68.37,0.71,2025-01-27,01:04:00,48.03,2
23.88,80.64,68.43,0.98,2025-01-27,01:08:00,47.68,2
23.36,77.75,68.5,0.89,2025-01-27,01:12:00,47.93,2
20.6,74.34,68.57,0.78,2025-01-27,01:16:00,48.06,2
24.0,73.95,68.63,0.7,2025-01-27,01:20:00,46.92,2
23.89,75.06,68.7,0.61,2025-01-27,01:24:00,48.05,2
25.53,71.51,68.77,1.82,2025-01-27,01:28:00,47.43,2
24.64,82.0,68.83,0.76,2025-01-27,01:32:00,48.14,2
19.24,71.41,68.9,0.91,2025-01-27,01:36:00,47.99,2
22.72,68.54,68.97,1.06,2025-01-27,01:40:00,46.79,2
22.46,64.82,69.03,0.68,2025-01-27,01:44:00,47.26,2
19.83,80.66,69.1,0.94,2025-01-27,01:48:00,46.28,2
21.26,80.83,69.17,1.73,2025-01-27,01:52:00,46.97,2
16.42,87.18,69.23,0.55,2025-01-27,01:56:00,47.29,2
16.19,84.27,69.3,1.73,2025-01-27,02:00:00,47.49,2
16.4,87.44,69.37,1.1,2025-01-27,02:04:00,47.05,2
20.43,77.87,69.43,0.59,2025-01-27,02:08:00,47.19,2
20.35,83.18,69.5,0.53,2025-01-27,02:12:00,46.57,2
18.75,87.4,69.57,1.73,2025-01-27,02:16:00,46.86,2
22.57,71.49,69.63,1.26,2025-01-27,02:20:00,46.52,2
20.93,77.17,69.7,0.73,2025-01-27,02:24:00,46.91,2
15.58,85.99,69.77,0.62,2025-01-27,02:28:00,47.42,2
18.26,89.73,69.83,0.59,2025-01-27,02:32:00,46.64,2
16.56,81.1,69.9,0.71,2025-01-27,02:36:00,45.94,2
19.09,86.85,69.97,0.74,2025-01-27,02:40:00,46.67,2
18.03,75.62,70.04,0.84,2025-01-27,02:44:00,46.88,2
16.15,91.99,70.1,0.5,2025-01-27,02:48:00,46.02,2
21.14,82.55,70.17,0.58,2025-01-27,02:52:00,47.05,2
17.7,82.68,70.24,0.7,2025-01-27,02:56:00,46.08,2
16.58,89.71,70.3,2.1,2025-01-27,03:00:00,45.95,2
16.74,82.39,70.37,0.89,2025-01-27,03:04:00,45.39,2
20.31,74.92,70.44,0.43,2025-01-27,03:08:00,46.36,2
18.73,90.43,70.5,0.51,2025-01-27,03:12:00,47.09,2
16.42,82.66,70.57,1.72,2025-01-27,03:16:00,46.32,2
14.6,91.49,70.64,1.4,2025-01-27,03:20:00,45.72,2
14.74,93.43,70.7,0.66,2025-01-27,03:24:00,46.29,2
15.29,91.1,70.77,1.0,2025-01-27,03:28:00,46.39,2
17.11,87.34,70.84,0.94,2025-01-27,03:32:00,46.52,2
17.45,87.23,70.9,0.78,2025-01-27,03:36:00,45.27,2
14.32,93.8,70.97,0.54,2025-01-27,03:40:00,46.61,2
17.22,85.76,71.04,0.38,2025-01-27,03:44:00,45.9,2
13.64,89.34,71.1,1.19,2025-01-27,03:48:00,46.62,2
14.08,82.03,71.17,0.95,2025-01-27,03:52:00,45.77,2
12.25,93.21,71.24,0.55,2025-01-27,03:56:00,45.93,2
12.04,97.08,71.3,1.37,2025-01-27,04:00:00,45.12,2
13.01,84.98,71.37,1.68,2025-01-27,04:04:00,46.04,2
14.65,86.88,71.44,0.88,2025-01-27,04:08:00,44.96,2
12.57,93.28,71.5,0.77,2025-01-27,04:12:00,45.58,2
17.4,91.46,71.57,0.41,2025-01-27,04:16:00,45.18,2
12.4,85.61,71.64,0.72,2025-01-27,04:20:00,45.3,2
14.49,92.23,71.7,0.49,2025-01-27,04:24:00,45.84,2
16.62,83.28,71.77,0.74,2025-01-27,04:28:00,45.07,2
14.03,85.59,71.84,1.29,2025-01-27,04:32:00,45.75,2
12.98,85.94,71.9,1.07,2025-01-27,04:36:00,44.95,2
13.87,85.92,71.97,1.39,2025-01-27,04:40:00,45.17,2
12.32,94.02,72.04,0.7,2025-01-27,04:44:00,46.13,2
11.31,91.9,72.1,0.45,2025-01-27,04:48:00,45.07,2
14.41,91.96,72.17,0.68,2025-01-27,04:52:00,44.92,2
11.89,86.56,72.24,0.88,2025-01-27,04:56:00,44.98,2
14.8,91.28,72.3,1.42,2025-01-27,05:00:00,44.69,2
14.4,90.57,72.37,1.18,2025-01-27,05:04:00,44.31,2
13.02,82.93,72.44,0.39,2025-01-27,05:08:00,45.79,2
14.51,95.77,72.5,0.87,2025-01-27,05:12:00,44.51,2
11.36,94.65,72.57,1.29,2025-01-27,05:16:00,43.9,2
13.91,92.97,72.64,1.48,2025-01-27,05:20:00,44.53,2
13.79,95.1,72.7,1.34,2025-01-27,05:24:00,44.74,2
11.52,97.57,72.77,0.58,2025-01-27,05:28:00,44.41,2
11.15,92.64,72.84,0.59,2025-01-27,05:32:00,44.44,2
12.57,94.77,72.9,1.84,2025-01-27,05:36:00,44.33,2
15.74,77.33,72.97,0.64,2025-01-27,05:40:00,44.58,2
11.25,95.1,73.04,1.68,2025-01-27,05:44:00,44.73,2
10.71,100.0,73.1,0.53,2025-01-27,05:48:00,44.17,2
13.88,85.71,73.17,0.75,2025-01-27,05:52:00,45.51,2
11.56,97.23,73.24,0.35,2025-01-27,05:56:00,44.69,2
13.07,99.26,73.3,0.72,2025-01-27,06:00:00,44.12,2
14.2,92.14,73.37,0.55,2025-01-27,06:04:00,43.41,2
7.36,100.0,73.44,1.08,2025-01-27,06:08:00,44.08,2
11.01,85.63,73.5,1.07,2025-01-27,06:12:00,44.38,2
10.55,89.5,73.57,0.98,2025-01-27,06:16:00,44.34,2
9.01,100.0,73.64,0.56,2025-01-27,06:20:00,42.95,2
7.03,100.0,73.7,1.4,2025-01-27,06:24:00,43.89,2
7.61,100.0,73.77,0.81,2025-01-27,06:28:00,43.54,2
10.94,92.27,73.84,1.12,2025-01-27,06:32:00,44.48,2
9.6,97.03,73.9,1.35,2025-01-27,06:36:00,43.74,2
9.0,100.0,73.97,0.86,2025-01-27,06:40:00,42.49,2
10.73,93.39,74.04,0.44,2025-01-27,06:44:00,43.77,2
9.11,99.84,74.1,0.9,2025-01-27,06:48:00,42.56,2
13.02,93.84,74.17,0.73,2025-01-27,06:52:00,43.71,2
9.15,92.95,74.24,0.54,2025-01-27,06:56:00,44.73,2
13.35,87.03,74.3,1.58,2025-01-27,07:00:00,44.07,2
10.24,100.0,74.37,0.69,2025-01-27,07:04:00,43.47,2
8.95,99.42,74.44,1.04,2025-01-27,07:08:00,42.96,2
8.77,93.44,74.5,1.17,2025-01-27,07:12:00,43.88,2
13.21,88.63,74.57,0.91,2025-01-27,07:16:00,43.51,2
11.54,87.76,74.64,0.66,2025-01-27,07:20:00,43.01,2
8.6,100.0,74.7,0.72,2025-01-27,07:24:00,42.82,2
10.34,93.24,74.77,0.98,2025-01-27,07:28:00,42.59,2
5.36,100.0,74.84,0.7,2025-01-27,07:32:00,43.18,2
7.39,100.0,74.9,1.82,2025-01-27,07:36:00,42.74,2
8.54,88.8,74.97,0.59,2025-01-27,07:40:00,42.98,2
8.47,97.1,75.04,0.36,2025-01-27,07:44:00,43.31,2
12.44,91.29,75.1,0.48,2025-01-27,07:48:00,42.58,2
6.18,99.31,75.17,3.48,2025-01-27,07:52:00,43.07,2
7.15,96.53,75.24,1.19,2025-01-27,07:56:00,43.31,2
10.9,90.09,75.3,1.58,2025-01-27,08:00:00,42.85,2
10.46,95.72,75.37,0.74,2025-01-27,08:04:00,42.95,2
9.31,90.99,75.44,1.12,2025-01-27,08:08:00,42.75,2
14.12,89.63,75.5,0.89,2025-01-27,08:12:00,42.51,2
11.26,90.35,75.57,0.61,2025-01-27,08:16:00,42.87,2
12.48,88.84,75.64,0.82,2025-01-27,08:20:00,43.21,2
9.95,96.06,75.7,0.68,2025-01-27,08:24:00,42.78,2
8.99,94.03,75.77,1.53,2025-01-27,08:28:00,42.21,2
9.03,100.0,75.84,0.61,2025-01-27,08:32:00,42.18,2
11.98,91.33,75.9,1.65,2025-01-27,08:36:00,42.15,2
11.7,97.69,75.97,0.6,2025-01-27,08:40:00,42.63,2
9.75,91.57,76.04,0.68,2025-01-27,08:44:00,41.85,2
11.16,89.34,76.1,0.84,2025-01-27,08:48:00,41.55,2
12.18,83.41,76.17,0.59,2025-01-27,08:52:00,42.25,2
9.17,93.79,76.24,0.83,2025-01-27,08:56:00,41.98,2
9.65,94.36,76.3,0.89,2025-01-27,09:00:00,42.66,2
11.28,93.46,76.37,1.49,2025-01-27,09:04:00,40.74,2
6.86,100.0,76.44,0.36,2025-01-27,09:08:00,41.92,2
11.42,95.99,76.5,0.6,2025-01-27,09:12:00,41.57,2
8.29,100.0,76.57,1.77,2025-01-27,09:16:00,42.12,2
12.49,86.83,76.64,0.68,2025-01-27,09:20:00,41.53,2
14.96,87.71,76.71,0.68,2025-01-27,09:24:00,41.33,2
9.33,91.0,76.77,0.58,2025-01-27,09:28:00,42.04,2
8.1,99.93,76.84,1.11,2025-01-27,09:32:00,42.16,2
10.5,100.0,76.91,0.42,2025-01-27,09:36:00,41.43,2
10.41,88.41,76.97,0.96,2025-01-27,09:40:00,41.39,2
12.33,94.94,77.04,5.0,2025-01-27,09:44:00,42.01,2
11.56,97.91,77.11,0.4,2025-01-27,09:48:00,41.91,2
10.58,89.67,77.17,1.12,2025-01-27,09:52:00,41.79,2
11.44,95.03,77.24,0.48,2025-01-27,09:56:00,41.03,2
9.1,94.56,77.31,0.99,2025-01-27,10:00:00,40.85,2
13.09,89.76,77.37,0.95,2025-01-27,10:04:00,41.95,2
14.76,85.9,77.44,1.16,2025-01-27,10:08:00,41.39,2
9.22,95.05,77.51,0.64,2025-01-27,10:12:00,40.66,2
8.55,100.0,77.57,0.66,2025-01-27,10:16:00,40.93,2
11.0,93.1,77.64,1.17,2025-01-27,10:20:00,40.98,2
9.47,92.79,77.71,0.64,2025-01-27,10:24:00,40.83,2
9.46,96.15,77.77,1.25,2025-01-27,10:28:00,40.69,2
9.32,85.42,77.84,0.35,2025-01-27,10:32:00,41.4,2
11.84,88.15,77.91,0.92,2025-01-27,10:36:00,41.0,2
11.52,98.97,77.97,1.21,2025-01-27,10:40:00,41.82,2
13.2,89.47,78.04,0.75,2025-01-27,10:44:00,41.28,2
11.44,90.45,78.11,1.53,2025-01-27,10:48:00,40.66,2
10.25,95.49,78.17,0.66,2025-01-27,10:52:00,41.25,2
12.77,94.52,78.24,0.91,2025-01-27,10:56:00,40.67,2
10.81,100.0,78.31,1.31,2025-01-27,11:00:00,41.65,2
14.08,86.63,78.37,0.51,2025-01-27,11:04:00,40.24,2
9.85,93.09,78.44,1.37,2025-01-27,11:08:00,40.57,2
8.98,95.42,78.51,0.96,2025-01-27,11:12:00,40.0,2
10.22,99.82,78.57,0.58,2025-01-27,11:16:00,40.06,2
12.74,91.18,78.64,0.81,2025-01-27,11:20:00,40.03,2
13.13,100.0,78.71,0.56,2025-01-27,11:24:00,40.77,2
14.12,88.02,78.77,1.08,2025-01-27,11:28:00,40.21,2
12.85,99.54,78.84,0.73,2025-01-27,11:32:00,38.82,2
12.43,86.89,78.91,0.69,2025-01-27,11:36:00,40.05,2
17.13,77.35,78.97,1.1,2025-01-27,11:40:00,39.47,2
16.75,84.37,79.04,0.75,2025-01-27,11:44:00,39.69,2
16.53,90.91,79.11,0.83,2025-01-27,11:48:00,40.43,2
15.32,84.64,79.17,0.8,2025-01-27,11:52:00,39.14,2
15.63,83.48,79.24,0.37,2025-01-27,11:56:00,39.14,2
13.39,95.04,79.31,0.46,2025-01-27,12:00:00,38.88,2
15.44,90.36,79.37,0.61,2025-01-27,12:04:00,39.47,2
13.43,85.9,79.44,0.63,2025-01-27,12:08:00,38.77,2
13.35,85.72,79.51,0.36,2025-01-27,12:12:00,38.76,2
12.38,95.57,79.57,0.83,2025-01-27,12:16:00,39.4,2
16.59,76.96,79.64,0.78,2025-01-27,12:20:00,39.62,2
16.26,91.01,79.71,0.88,2025-01-27,12:24:00,38.96,2
15.49,90.23,79.77,0.71,2025-01-27,12:28:00,39.55,2
15.39,75.52,79.84,1.64,2025-01-27,12:32:00,39.37,2
12.76,90.94,79.91,1.04,2025-01-27,12:36:00,39.54,2
17.09,74.47,79.97,1.75,2025-01-27,12:40:00,38.7,2
16.11,79.8,80.04,0.51,2025-01-27,12:44:00,40.16,2
18.7,79.43,80.11,0.7,2025-01-27,12:48:00,38.55,2
17.37,77.61,80.17,0.64,2025-01-27,12:52:00,38.76,2
18.66,93.11,80.24,0.43,2025-01-27,12:56:00,39.28,2
17.4,88.22,80.31,0.76,2025-01-27,13:00:00,39.03,2
17.94,89.92,80.37,0.36,2025-01-27,13:04:00,39.35,2
19.61,79.88,80.44,1.08,2025-01-27,13:08:00,38.72,2
17.54,83.85,80.51,1.44,2025-01-27,13:12:00,38.21,2
19.04,89.35,80.57,0.74,2025-01-27,13:16:00,38.02,2
17.38,86.1,80.64,0.88,2025-01-27,13:20:00,39.62,2
18.17,85.8,80.71,1.45,2025-01-27,13:24:00,38.53,2
21.8,72.75,80.77,0.55,2025-01-27,13:28:00,38.55,2
20.06,75.33,80.84,0.43,2025-01-27,13:32:00,39.48,2
17.87,84.5,80.91,0.36,2025-01-27,13:36:00,38.29,2
19.97,81.9,80.97,0.57,2025-01-27,13:40:00,38.5,2
16.74,79.9,81.04,0.61,2025-01-27,13:44:00,37.92,2
19.03,83.24,81.11,1.12,2025-01-27,13:48:00,37.73,2
17.74,77.28,81.17,0.47,2025-01-27,13:52:00,39.28,2
20.73,78.98,81.24,0.43,2025-01-27,13:56:00,39.24,2
19.62,73.38,81.31,1.22,2025-01-27,14:00:00,38.75,2
20.74,85.53,81.37,0.63,2025-01-27,14:04:00,38.68,2
21.9,75.6,81.44,0.88,2025-01-27,14:08:00,38.52,2
19.6,77.13,81.51,2.87,2025-01-27,14:12:00,37.72,2
19.85,74.5,81.57,2.63,2025-01-27,14:16:00,38.19,2
20.8,72.59,81.64,0.98,2025-01-27,14:20:00,37.74,2
19.32,83.2,81.71,0.6,2025-01-27,14:24:00,36.65,2
21.2,83.22,81.77,1.21,2025-01-27,14:28:00,38.46,2
21.47,82.31,81.84,0.54,2025-01-27,14:32:00,38.12,2
22.02,83.95,81.91,1.44,2025-01-27,14:36:00,37.14,2
22.58,84.88,81.97,0.59,2025-01-27,14:40:00,37.57,2
18.7,86.74,82.04,0.51,2025-01-27,14:44:00,38.23,2
19.51,78.22,82.11,0.84,2025-01-27,14:48:00,37.72,2
19.92,80.97,82.17,0.97,2025-01-27,14:52:00,36.75,2
22.6,64.81,82.24,0.51,2025-01-27,14:56:00,36.95,2
22.02,80.16,82.31,0.63,2025-01-27,15:00:00,38.43,2
18.22,83.41,82.37,1.03,2025-01-27,15:04:00,37.49,2
26.82,77.75,82.44,0.9,2025-01-27,15:08:00,37.93,2
19.11,77.61,82.51,1.0,2025-01-27,15:12:00,38.28,2
23.32,77.6,82.57,1.46,2025-01-27,15:16:00,37.08,2
24.55,68.16,82.64,0.94,2025-01-27,15:20:00,37.43,2
22.14,76.23,82.71,1.67,2025-01-27,15:24:00,36.23,2
25.03,64.28,82.77,1.25,2025-01-27,15:28:00,36.86,2
21.89,83.94,82.84,0.63,2025-01-27,15:32:00,37.4,2
24.41,78.65,82.91,1.5,2025-01-27,15:36:00,36.97,2
19.87,77.84,82.97,0.93,2025-01-27,15:40:00,37.24,2
26.73,71.21,83.04,1.38,2025-01-27,15:44:00,37.43,2
24.54,73.38,83.11,1.01,2025-01-27,15:48:00,37.2,2
21.51,74.68,83.17,1.9,2025-01-27,15:52:00,37.03,2
26.11,71.46,83.24,0.51,2025-01-27,15:56:00,36.91,2
28.26,65.39,83.31,0.75,2025-01-27,16:00:00,36.48,2
23.3,79.96,83.38,1.1,2025-01-27,16:04:00,36.26,2
24.88,71.63,83.44,0.88,2025-01-27,16:08:00,37.35,2
24.42,85.33,83.51,0.55,2025-01-27,16:12:00,37.02,2
24.05,73.53,83.58,1.8,2025-01-27,16:16:00,36.18,2
23.98,74.59,83.64,0.8,2025-01-27,16:20:00,36.56,2
24.58,75.76,83.71,1.31,2025-01-27,16:24:00,35.78,2
24.83,76.94,83.78,1.06,2025-01-27,16:28:00,36.19,2
25.44,72.22,83.84,1.2,2025-01-27,16:32:00,36.64,2
25.44,74.38,83.91,0.5,2025-01-27,16:36:00,36.46,2
27.95,68.99,83.98,0.81,2025-01-27,16:40:00,36.34,2
