temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,ID,horas_operacion,ciclo_operacion,fecha_ultima_calibracion,hora_ultima_calibracion
28,50.78,7.19,2047.5,4/5/2025,9:31:12,97,1,2149,720.36,2,4/4/2025,9:09:35
28,50.76,7.2,2037.5,4/5/2025,9:31:24,96.98,1,2150,720.36,2,4/4/2025,9:09:35
27.97,50.71,7.2,2047.5,4/5/2025,9:31:37,96.97,1,2151,720.37,2,4/4/2025,9:09:35
27.94,50.67,7.2,2047.5,4/5/2025,9:31:49,96.95,1,2152,720.37,2,4/4/2025,9:09:35
27.93,50.71,7.21,2047.5,4/5/2025,9:32:01,96.93,1,2153,720.37,2,4/4/2025,9:09:35
27.92,50.63,7.21,2047.5,4/5/2025,9:32:13,96.91,1,2154,720.38,2,4/4/2025,9:09:35
27.9,50.53,7.21,2047.5,4/5/2025,9:32:26,96.9,1,2155,720.38,2,4/4/2025,9:09:35
27.89,50.45,7.22,2047.5,4/5/2025,9:32:38,96.88,1,2156,720.38,2,4/4/2025,9:09:35
27.89,50.46,7.22,2047.5,4/5/2025,9:32:50,96.86,1,2157,720.39,2,4/4/2025,9:09:35
27.88,50.49,7.22,2047.5,4/5/2025,9:33:02,96.84,1,2158,720.39,2,4/4/2025,9:09:35
27.87,50.46,7.23,2047.5,4/5/2025,9:33:15,96.83,1,2159,720.39,2,4/4/2025,9:09:35
27.85,50.46,7.23,2047.5,4/5/2025,9:33:27,96.81,1,2160,720.4,2,4/4/2025,9:09:35
27.87,50.47,7.23,2047.5,4/5/2025,9:33:42,96.79,1,2161,720.4,2,4/4/2025,9:09:35
27.87,50.32,7.24,2047.5,4/5/2025,9:33:55,96.77,1,2162,720.41,2,4/4/2025,9:09:35
27.79,50.29,7.24,2047.5,4/5/2025,9:34:07,96.75,1,2163,720.41,2,4/4/2025,9:09:35
27.78,50.43,7.24,2047.5,4/5/2025,9:34:20,96.74,1,2164,720.41,2,4/4/2025,9:09:35
27.79,50.57,7.25,2047.5,4/5/2025,9:34:32,96.72,1,2165,720.42,2,4/4/2025,9:09:35
27.81,50.56,7.25,2047.5,4/5/2025,9:34:45,96.7,1,2166,720.42,2,4/4/2025,9:09:35
27.83,50.5,7.25,2047.5,4/5/2025,9:34:56,96.68,1,2167,720.42,2,4/4/2025,9:09:35
27.82,50.56,7.26,2047.5,4/5/2025,9:35:11,96.67,1,2168,720.43,2,4/4/2025,9:09:35
27.84,50.53,7.26,2047.5,4/5/2025,9:35:23,96.65,1,2169,720.43,2,4/4/2025,9:09:35
27.84,50.48,7.27,2047.5,4/5/2025,9:35:36,96.63,1,2170,720.43,2,4/4/2025,9:09:35
27.85,50.45,7.27,2047.5,4/5/2025,9:35:48,96.61,1,2171,720.44,2,4/4/2025,9:09:35
27.82,50.46,7.27,2047.5,4/5/2025,9:36:01,96.6,1,2172,720.44,2,4/4/2025,9:09:35
27.81,50.41,7.28,2047.5,4/5/2025,9:36:13,96.58,1,2173,720.44,2,4/4/2025,9:09:35
27.85,50.34,7.28,2047.5,4/5/2025,9:36:25,96.56,1,2174,720.45,2,4/4/2025,9:09:35
27.83,50.34,7.28,2047.5,4/5/2025,9:36:37,96.54,1,2175,720.45,2,4/4/2025,9:09:35
27.82,50.22,7.29,2047.5,4/5/2025,9:36:49,96.53,1,2176,720.45,2,4/4/2025,9:09:35
27.8,50.38,7.29,2047.5,4/5/2025,9:37:03,96.51,1,2177,720.46,2,4/4/2025,9:09:35
27.78,50.44,7.29,2047.5,4/5/2025,9:37:15,96.49,1,2178,720.46,2,4/4/2025,9:09:35
27.73,50.33,7.3,2044.5,4/5/2025,9:37:30,96.47,1,2179,720.47,2,4/4/2025,9:09:35
27.73,50.43,7.3,2047.5,4/5/2025,9:37:42,96.46,1,2180,720.47,2,4/4/2025,9:09:35
27.73,50.45,7.3,2047.5,4/5/2025,9:37:54,96.44,1,2181,720.47,2,4/4/2025,9:09:35
27.72,50.41,7.31,2047.5,4/5/2025,9:38:07,96.42,1,2182,720.48,2,4/4/2025,9:09:35
27.76,50.44,7.31,2047.5,4/5/2025,9:38:19,96.4,1,2183,720.48,2,4/4/2025,9:09:35
27.78,50.43,7.31,2047.5,4/5/2025,9:38:31,96.38,1,2184,720.48,2,4/4/2025,9:09:35
27.77,50.41,7.32,2047.5,4/5/2025,9:38:44,96.37,1,2185,720.49,2,4/4/2025,9:09:35
27.77,50.39,7.32,2047.5,4/5/2025,9:38:56,96.35,1,2186,720.49,2,4/4/2025,9:09:35
27.78,50.4,7.32,2047.5,4/5/2025,9:39:09,96.33,1,2187,720.49,2,4/4/2025,9:09:35
27.78,50.34,7.33,2047.5,4/5/2025,9:39:21,96.31,1,2188,720.5,2,4/4/2025,9:09:35
27.8,50.38,7.33,2047.5,4/5/2025,9:39:33,96.3,1,2189,720.5,2,4/4/2025,9:09:35
27.79,50.35,7.33,2047.5,4/5/2025,9:39:45,96.28,1,2190,720.5,2,4/4/2025,9:09:35
27.8,50.25,7.34,2047.5,4/5/2025,9:39:57,96.26,1,2191,720.51,2,4/4/2025,9:09:35
27.8,50.21,7.34,2047.5,4/5/2025,9:40:09,96.24,1,2192,720.51,2,4/4/2025,9:09:35
27.8,50.15,7.34,2047.5,4/5/2025,9:40:21,96.23,1,2193,720.51,2,4/4/2025,9:09:35
27.82,50.17,7.35,2047.5,4/5/2025,9:40:33,96.21,1,2194,720.52,2,4/4/2025,9:09:35
27.81,50.09,7.35,2047.5,4/5/2025,9:40:45,96.19,1,2195,720.52,2,4/4/2025,9:09:35
27.79,49.99,7.35,2047.5,4/5/2025,9:40:57,96.17,1,2196,720.52,2,4/4/2025,9:09:35
27.78,50.03,7.36,2047.5,4/5/2025,9:41:10,96.16,1,2197,720.53,2,4/4/2025,9:09:35
27.8,50.02,7.36,2047.5,4/5/2025,9:41:22,96.14,1,2198,720.53,2,4/4/2025,9:09:35
27.8,50.01,7.36,2047.5,4/5/2025,9:41:34,96.12,1,2199,720.53,2,4/4/2025,9:09:35
27.79,49.93,7.37,2047.5,4/5/2025,9:41:46,96.1,1,2200,720.54,2,4/4/2025,9:09:35
27.77,49.9,7.37,2047.5,4/5/2025,9:41:59,96.08,1,2201,720.54,2,4/4/2025,9:09:35
27.76,49.84,7.37,2047.5,4/5/2025,9:42:11,96.07,1,2202,720.54,2,4/4/2025,9:09:35
27.75,49.91,7.38,2047.5,4/5/2025,9:42:23,96.05,1,2203,720.55,2,4/4/2025,9:09:35
27.75,49.89,7.38,2047.5,4/5/2025,9:42:35,96.03,1,2204,720.55,2,4/4/2025,9:09:35
27.76,49.85,7.38,2047.5,4/5/2025,9:42:47,96.01,1,2205,720.55,2,4/4/2025,9:09:35
27.76,49.83,7.39,2042.5,4/5/2025,9:42:59,96,1,2206,720.56,2,4/4/2025,9:09:35
27.77,49.76,7.39,2047.5,4/5/2025,9:43:11,95.98,1,2207,720.56,2,4/4/2025,9:09:35
27.76,49.75,7.4,2047.5,4/5/2025,9:43:24,95.96,1,2208,720.56,2,4/4/2025,9:09:35
27.76,49.64,7.4,2047.5,4/5/2025,9:43:38,95.94,1,2209,720.57,2,4/4/2025,9:09:35
27.76,49.72,7.4,2047.5,4/5/2025,9:43:51,95.93,1,2210,720.57,2,4/4/2025,9:09:35
27.76,49.67,7.41,2047.5,4/5/2025,9:44:03,95.91,1,2211,720.57,2,4/4/2025,9:09:35
27.75,49.68,7.41,2047.5,4/5/2025,9:44:16,95.89,1,2212,720.58,2,4/4/2025,9:09:35
27.76,49.76,7.41,2047.5,4/5/2025,9:44:28,95.87,1,2213,720.58,2,4/4/2025,9:09:35
27.74,49.73,7.42,2047.5,4/5/2025,9:44:40,95.86,1,2214,720.58,2,4/4/2025,9:09:35
27.76,49.79,7.42,2047.5,4/5/2025,9:44:53,95.84,1,2215,720.59,2,4/4/2025,9:09:35
27.78,49.77,7.42,2047.5,4/5/2025,9:45:07,95.82,1,2216,720.59,2,4/4/2025,9:09:35
27.77,49.68,7.43,2047.5,4/5/2025,9:45:22,95.8,1,2217,720.6,2,4/4/2025,9:09:35
27.73,49.66,7.43,2047.5,4/5/2025,9:45:35,95.78,1,2218,720.6,2,4/4/2025,9:09:35
27.73,49.75,7.43,2047.5,4/5/2025,9:45:47,95.77,1,2219,720.6,2,4/4/2025,9:09:35
27.74,49.83,7.44,2047.5,4/5/2025,9:45:59,95.75,1,2220,720.61,2,4/4/2025,9:09:35
27.76,49.86,7.44,2047.5,4/5/2025,9:46:11,95.73,1,2221,720.61,2,4/4/2025,9:09:35
27.77,49.73,7.45,2025.5,4/5/2025,9:46:24,95.71,1,2222,720.61,2,4/4/2025,9:09:35
27.78,49.68,7.45,2047.5,4/5/2025,9:46:35,95.7,1,2223,720.62,2,4/4/2025,9:09:35
27.79,49.7,7.45,2047.5,4/5/2025,9:46:48,95.68,1,2224,720.62,2,4/4/2025,9:09:35
27.81,49.66,7.46,2047.5,4/5/2025,9:47:00,95.66,1,2225,720.62,2,4/4/2025,9:09:35
27.81,49.52,7.46,2047.5,4/5/2025,9:47:12,95.64,1,2226,720.63,2,4/4/2025,9:09:35
27.82,49.53,7.46,2047.5,4/5/2025,9:47:24,95.63,1,2227,720.63,2,4/4/2025,9:09:35
27.82,49.49,7.47,2047.5,4/5/2025,9:47:36,95.61,1,2228,720.63,2,4/4/2025,9:09:35
27.83,49.45,7.47,2047.5,4/5/2025,9:47:48,95.59,1,2229,720.64,2,4/4/2025,9:09:35
27.81,49.38,7.47,2047.5,4/5/2025,9:48:00,95.57,1,2230,720.64,2,4/4/2025,9:09:35
27.83,49.31,7.48,2047.5,4/5/2025,9:48:12,95.56,1,2231,720.64,2,4/4/2025,9:09:35
27.83,49.27,7.48,2047.5,4/5/2025,9:48:25,95.54,1,2232,720.65,2,4/4/2025,9:09:35
27.83,49.28,7.48,2047.5,4/5/2025,9:48:37,95.52,1,2233,720.65,2,4/4/2025,9:09:35
27.85,49.14,7.49,2047.5,4/5/2025,9:48:49,95.5,1,2234,720.65,2,4/4/2025,9:09:35
27.83,49.13,7.49,2047.5,4/5/2025,9:49:01,95.48,1,2235,720.66,2,4/4/2025,9:09:35
27.79,49.09,7.49,2047.5,4/5/2025,9:49:14,95.47,1,2236,720.66,2,4/4/2025,9:09:35
27.79,49.05,7.5,2047.5,4/5/2025,9:49:26,95.45,1,2237,720.66,2,4/4/2025,9:09:35
27.79,49.01,7.5,2047.5,4/5/2025,9:49:39,95.43,1,2238,720.67,2,4/4/2025,9:09:35
27.79,48.9,7.5,2047.5,4/5/2025,9:49:51,95.41,1,2239,720.67,2,4/4/2025,9:09:35
27.78,48.89,7.51,2041,4/5/2025,9:50:07,95.4,1,2240,720.68,2,4/4/2025,9:09:35
27.78,48.76,7.51,2047.5,4/5/2025,9:50:20,95.38,1,2241,720.68,2,4/4/2025,9:09:35
27.76,48.88,7.51,2047.5,4/5/2025,9:50:32,95.36,1,2242,720.68,2,4/4/2025,9:09:35
27.76,48.77,7.52,2047.5,4/5/2025,9:50:44,95.34,1,2243,720.69,2,4/4/2025,9:09:35
27.75,48.86,7.52,2047.5,4/5/2025,9:50:57,95.33,1,2244,720.69,2,4/4/2025,9:09:35
27.76,48.88,7.52,2047.5,4/5/2025,9:51:09,95.31,1,2245,720.69,2,4/4/2025,9:09:35
27.76,48.83,7.53,2047.5,4/5/2025,9:51:21,95.29,1,2246,720.7,2,4/4/2025,9:09:35
27.75,48.77,7.53,2047.5,4/5/2025,9:51:33,95.27,1,2247,720.7,2,4/4/2025,9:09:35
27.77,48.73,7.53,2047.5,4/5/2025,9:51:45,95.26,1,2248,720.7,2,4/4/2025,9:09:35
27.76,48.82,7.54,2047.5,4/5/2025,9:51:58,95.24,1,2249,720.71,2,4/4/2025,9:09:35
27.77,48.81,7.54,2047.5,4/5/2025,9:52:10,95.22,1,2250,720.71,2,4/4/2025,9:09:35
27.74,48.83,7.54,2047.5,4/5/2025,9:52:22,95.2,1,2251,720.71,2,4/4/2025,9:09:35
27.72,48.73,7.55,2047.5,4/5/2025,9:52:34,95.19,1,2252,720.72,2,4/4/2025,9:09:35
27.76,48.69,7.55,2047.5,4/5/2025,9:52:47,95.17,1,2253,720.72,2,4/4/2025,9:09:35
27.73,48.77,7.55,2047.5,4/5/2025,9:52:59,95.15,1,2254,720.72,2,4/4/2025,9:09:35
27.74,48.62,7.56,2047.5,4/5/2025,9:53:11,95.13,1,2255,720.73,2,4/4/2025,9:09:35
27.75,48.55,7.56,2047.5,4/5/2025,9:53:24,95.11,1,2256,720.73,2,4/4/2025,9:09:35
27.73,48.66,7.57,2047.5,4/5/2025,9:53:36,95.1,1,2257,720.73,2,4/4/2025,9:09:35
27.72,48.63,7.57,2047.5,4/5/2025,9:53:48,95.08,1,2258,720.74,2,4/4/2025,9:09:35
27.73,48.59,7.57,2047.5,4/5/2025,9:54:00,95.06,1,2259,720.74,2,4/4/2025,9:09:35
27.72,48.48,7.58,2047.5,4/5/2025,9:54:12,95.04,1,2260,720.74,2,4/4/2025,9:09:35
27.72,48.53,7.58,2047.5,4/5/2025,9:54:24,95.03,1,2261,720.75,2,4/4/2025,9:09:35
27.73,48.59,7.58,2047.5,4/5/2025,9:54:37,95.01,1,2262,720.75,2,4/4/2025,9:09:35
27.72,48.68,7.59,2047.5,4/5/2025,9:54:49,94.99,1,2263,720.75,2,4/4/2025,9:09:35
27.73,48.67,7.59,2047.5,4/5/2025,9:55:01,94.97,1,2264,720.76,2,4/4/2025,9:09:35
27.74,48.69,7.59,2047.5,4/5/2025,9:55:13,94.96,1,2265,720.76,2,4/4/2025,9:09:35
27.74,48.64,7.6,2047.5,4/5/2025,9:55:25,94.94,1,2266,720.76,2,4/4/2025,9:09:35
27.75,48.64,7.6,2047.5,4/5/2025,9:55:37,94.92,1,2267,720.77,2,4/4/2025,9:09:35
27.76,48.61,7.6,2047.5,4/5/2025,9:55:50,94.9,1,2268,720.77,2,4/4/2025,9:09:35
27.74,48.69,7.61,2047.5,4/5/2025,9:56:03,94.89,1,2269,720.77,2,4/4/2025,9:09:35
27.74,48.65,7.61,2047.5,4/5/2025,9:56:16,94.87,1,2270,720.78,2,4/4/2025,9:09:35
27.76,48.63,7.61,2047.5,4/5/2025,9:56:29,94.85,1,2271,720.78,2,4/4/2025,9:09:35
27.77,48.56,7.62,2003.5,4/5/2025,9:56:41,94.83,1,2272,720.78,2,4/4/2025,9:09:35
27.69,48.59,7.62,2047.5,4/5/2025,9:56:53,94.81,1,2273,720.79,2,4/4/2025,9:09:35
27.69,48.74,7.62,2047.5,4/5/2025,9:57:05,94.8,1,2274,720.79,2,4/4/2025,9:09:35
27.69,48.69,7.63,2047.5,4/5/2025,9:57:17,94.78,1,2275,720.8,2,4/4/2025,9:09:35
27.72,48.68,7.63,2047.5,4/5/2025,9:57:30,94.76,1,2276,720.8,2,4/4/2025,9:09:35
27.74,48.69,7.63,2047.5,4/5/2025,9:57:42,94.74,1,2277,720.8,2,4/4/2025,9:09:35
27.76,48.66,7.64,2047.5,4/5/2025,9:57:54,94.73,1,2278,720.81,2,4/4/2025,9:09:35
27.74,48.59,7.64,2047.5,4/5/2025,9:58:06,94.71,1,2279,720.81,2,4/4/2025,9:09:35
27.74,48.65,7.64,2047.5,4/5/2025,9:58:18,94.69,1,2280,720.81,2,4/4/2025,9:09:35
27.73,48.68,7.65,2047.5,4/5/2025,9:58:30,94.67,1,2281,720.82,2,4/4/2025,9:09:35
27.73,48.65,7.65,2047.5,4/5/2025,9:58:42,94.66,1,2282,720.82,2,4/4/2025,9:09:35
27.72,48.56,7.65,2047.5,4/5/2025,9:58:54,94.64,1,2283,720.82,2,4/4/2025,9:09:35
27.72,48.52,7.66,2047.5,4/5/2025,9:59:06,94.62,1,2284,720.83,2,4/4/2025,9:09:35
27.72,48.45,7.66,2047.5,4/5/2025,9:59:19,94.6,1,2285,720.83,2,4/4/2025,9:09:35
27.72,48.52,7.66,2047.5,4/5/2025,9:59:31,94.59,1,2286,720.83,2,4/4/2025,9:09:35
27.68,48.61,7.67,2047.5,4/5/2025,9:59:42,94.57,1,2287,720.84,2,4/4/2025,9:09:35
27.68,48.64,7.67,2047.5,4/5/2025,9:59:54,94.55,1,2288,720.84,2,4/4/2025,9:09:35
27.69,48.7,7.67,2047.5,4/5/2025,10:00:06,94.53,1,2289,720.84,2,4/4/2025,9:09:35
27.73,48.7,7.68,2047.5,4/5/2025,10:00:18,94.52,1,2290,720.85,2,4/4/2025,9:09:35
27.73,48.64,7.68,2047.5,4/5/2025,10:00:31,94.5,1,2291,720.85,2,4/4/2025,9:09:35
27.74,48.58,7.68,2047.5,4/5/2025,10:00:43,94.48,1,2292,720.85,2,4/4/2025,9:09:35
27.76,48.6,7.69,2047.5,4/5/2025,10:00:55,94.46,1,2293,720.86,2,4/4/2025,9:09:35
27.75,48.49,7.69,2047.5,4/5/2025,10:01:07,94.44,1,2294,720.86,2,4/4/2025,9:09:35
27.73,48.49,7.69,2047.5,4/5/2025,10:01:19,94.43,1,2295,720.86,2,4/4/2025,9:09:35
27.73,48.41,7.7,2047.5,4/5/2025,10:01:31,94.41,1,2296,720.87,2,4/4/2025,9:09:35
27.72,48.47,7.7,2047.5,4/5/2025,10:01:43,94.39,1,2297,720.87,2,4/4/2025,9:09:35
27.74,48.45,7.7,2047.5,4/5/2025,10:01:55,94.37,1,2298,720.87,2,4/4/2025,9:09:35
27.72,48.33,7.71,2047.5,4/5/2025,10:02:10,94.36,1,2299,720.88,2,4/4/2025,9:09:35
27.73,48.37,7.71,2047.5,4/5/2025,10:02:28,94.34,1,2300,720.88,2,4/4/2025,9:09:35
27.73,48.32,7.72,2047.5,4/5/2025,10:02:40,94.32,1,2301,720.88,2,4/4/2025,9:09:35
27.73,48.33,7.72,2047.5,4/5/2025,10:02:52,94.3,1,2302,720.89,2,4/4/2025,9:09:35
27.73,48.26,7.72,2047.5,4/5/2025,10:03:04,94.29,1,2303,720.89,2,4/4/2025,9:09:35
27.73,48.29,7.73,2047.5,4/5/2025,10:03:17,94.27,1,2304,720.9,2,4/4/2025,9:09:35
27.74,48.22,7.73,2047.5,4/5/2025,10:03:29,94.25,1,2305,720.9,2,4/4/2025,9:09:35
27.72,48.2,7.73,2047.5,4/5/2025,10:03:41,94.23,1,2306,720.9,2,4/4/2025,9:09:35
27.73,48.19,7.74,2047.5,4/5/2025,10:03:54,94.22,1,2307,720.91,2,4/4/2025,9:09:35
27.74,48.13,7.74,2047.5,4/5/2025,10:04:06,94.2,1,2308,720.91,2,4/4/2025,9:09:35
27.72,48.1,7.74,2047.5,4/5/2025,10:04:18,94.18,1,2309,720.91,2,4/4/2025,9:09:35
27.71,48.15,7.75,2047.5,4/5/2025,10:04:30,94.16,1,2310,720.92,2,4/4/2025,9:09:35
27.7,48.11,7.75,2047.5,4/5/2025,10:04:43,94.14,1,2311,720.92,2,4/4/2025,9:09:35
27.7,48.09,7.75,2047.5,4/5/2025,10:04:55,94.13,1,2312,720.92,2,4/4/2025,9:09:35
27.68,48.07,7.76,2047.5,4/5/2025,10:05:07,94.11,1,2313,720.93,2,4/4/2025,9:09:35
27.66,48.09,7.76,2047.5,4/5/2025,10:05:19,94.09,1,2314,720.93,2,4/4/2025,9:09:35
27.68,48.12,7.76,2040,4/5/2025,10:05:35,94.07,1,2315,720.93,2,4/4/2025,9:09:35
27.68,48.14,7.77,2047.5,4/5/2025,10:05:47,94.06,1,2316,720.94,2,4/4/2025,9:09:35
27.68,48.1,7.77,2047.5,4/5/2025,10:05:59,94.04,1,2317,720.94,2,4/4/2025,9:09:35
27.67,48.15,7.77,2047.5,4/5/2025,10:06:11,94.02,1,2318,720.94,2,4/4/2025,9:09:35
27.67,48.15,7.78,2047.5,4/5/2025,10:06:24,94,1,2319,720.95,2,4/4/2025,9:09:35
27.69,48.15,7.78,2047.5,4/5/2025,10:06:36,93.99,1,2320,720.95,2,4/4/2025,9:09:35
27.68,48.09,7.79,2047.5,4/5/2025,10:06:48,93.97,1,2321,720.95,2,4/4/2025,9:09:35
27.68,48.14,7.79,2047.5,4/5/2025,10:07:00,93.95,1,2322,720.96,2,4/4/2025,9:09:35
27.69,48.2,7.79,2047.5,4/5/2025,10:07:13,93.93,1,2323,720.96,2,4/4/2025,9:09:35
27.69,48.1,7.8,2047.5,4/5/2025,10:07:25,93.92,1,2324,720.96,2,4/4/2025,9:09:35
27.67,48.07,7.8,2047.5,4/5/2025,10:07:37,93.9,1,2325,720.97,2,4/4/2025,9:09:35
27.68,48.06,7.8,2047.5,4/5/2025,10:07:49,93.88,1,2326,720.97,2,4/4/2025,9:09:35
27.7,48.11,7.81,2047.5,4/5/2025,10:08:01,93.86,1,2327,720.97,2,4/4/2025,9:09:35
27.69,48.19,7.81,2047.5,4/5/2025,10:08:13,93.84,1,2328,720.98,2,4/4/2025,9:09:35
27.72,48.15,7.81,2047.5,4/5/2025,10:08:25,93.83,1,2329,720.98,2,4/4/2025,9:09:35
27.7,48.1,7.82,2047.5,4/5/2025,10:08:37,93.81,1,2330,720.98,2,4/4/2025,9:09:35
27.7,48.13,7.82,2036.5,4/5/2025,10:08:50,93.79,1,2331,720.99,2,4/4/2025,9:09:35
27.68,48.04,7.82,2047.5,4/5/2025,10:09:02,93.77,1,2332,720.99,2,4/4/2025,9:09:35
27.68,48.06,7.83,2047.5,4/5/2025,10:09:14,93.76,1,2333,720.99,2,4/4/2025,9:09:35
27.69,48.03,7.83,2047.5,4/5/2025,10:09:27,93.74,1,2334,721,2,4/4/2025,9:09:35
27.7,47.98,7.83,2047.5,4/5/2025,10:09:39,93.72,1,2335,721,2,4/4/2025,9:09:35
27.7,47.97,7.84,2047.5,4/5/2025,10:09:52,93.7,1,2336,721,2,4/4/2025,9:09:35
27.73,48.04,7.84,2047.5,4/5/2025,10:10:04,93.69,1,2337,721.01,2,4/4/2025,9:09:35
27.71,48.05,7.84,2047.5,4/5/2025,10:10:16,93.67,1,2338,721.01,2,4/4/2025,9:09:35
27.71,48.15,7.85,2047.5,4/5/2025,10:10:28,93.65,1,2339,721.01,2,4/4/2025,9:09:35
27.67,48.02,7.85,2047.5,4/5/2025,10:10:42,93.63,1,2340,721.02,2,4/4/2025,9:09:35
27.67,48.09,7.85,2047.5,4/5/2025,10:10:57,93.62,1,2341,721.02,2,4/4/2025,9:09:35
27.67,48.17,7.86,2047.5,4/5/2025,10:11:10,93.6,1,2342,721.03,2,4/4/2025,9:09:35
27.7,48.18,7.86,2043.5,4/5/2025,10:11:22,93.58,1,2343,721.03,2,4/4/2025,9:09:35
27.7,48.17,7.86,2042.5,4/5/2025,10:11:34,93.56,1,2344,721.03,2,4/4/2025,9:09:35
27.72,48.1,7.87,2047.5,4/5/2025,10:11:47,93.54,1,2345,721.04,2,4/4/2025,9:09:35
27.75,48.17,7.87,2047.5,4/5/2025,10:11:59,93.53,1,2346,721.04,2,4/4/2025,9:09:35
27.74,48.12,7.87,2047.5,4/5/2025,10:12:11,93.51,1,2347,721.04,2,4/4/2025,9:09:35
27.77,48.05,7.88,2047.5,4/5/2025,10:12:23,93.49,1,2348,721.05,2,4/4/2025,9:09:35
27.75,47.99,7.88,2047.5,4/5/2025,10:12:36,93.47,1,2349,721.05,2,4/4/2025,9:09:35
27.74,47.95,7.89,2047.5,4/5/2025,10:12:48,93.46,1,2350,721.05,2,4/4/2025,9:09:35
27.74,47.94,7.89,2047.5,4/5/2025,10:13:00,93.44,1,2351,721.06,2,4/4/2025,9:09:35
27.75,47.98,7.89,2047.5,4/5/2025,10:13:12,93.42,1,2352,721.06,2,4/4/2025,9:09:35
27.76,47.99,7.9,2047.5,4/5/2025,10:13:24,93.4,1,2353,721.06,2,4/4/2025,9:09:35
27.76,47.98,7.9,2047.5,4/5/2025,10:13:37,93.39,1,2354,721.07,2,4/4/2025,9:09:35
27.77,47.95,7.9,2047.5,4/5/2025,10:13:49,93.37,1,2355,721.07,2,4/4/2025,9:09:35
27.74,47.93,7.91,2037.5,4/5/2025,10:14:02,93.35,1,2356,721.07,2,4/4/2025,9:09:35
27.75,47.94,7.91,2047.5,4/5/2025,10:14:16,93.33,1,2357,721.08,2,4/4/2025,9:09:35
27.75,47.92,7.91,2047.5,4/5/2025,10:14:28,93.32,1,2358,721.08,2,4/4/2025,9:09:35
27.74,47.91,7.92,2047.5,4/5/2025,10:14:40,93.3,1,2359,721.08,2,4/4/2025,9:09:35
27.74,47.98,7.92,2047.5,4/5/2025,10:14:53,93.28,1,2360,721.09,2,4/4/2025,9:09:35
27.76,47.97,7.92,2047.5,4/5/2025,10:15:06,93.26,1,2361,721.09,2,4/4/2025,9:09:35
27.75,47.97,7.93,2047.5,4/5/2025,10:15:18,93.25,1,2362,721.1,2,4/4/2025,9:09:35
27.77,47.96,7.93,2047.5,4/5/2025,10:15:35,93.23,1,2363,721.1,2,4/4/2025,9:09:35
27.78,47.92,7.93,2047.5,4/5/2025,10:15:47,93.21,1,2364,721.1,2,4/4/2025,9:09:35
27.76,47.93,7.94,2047.5,4/5/2025,10:15:59,93.19,1,2365,721.11,2,4/4/2025,9:09:35
27.76,47.9,7.94,2047.5,4/5/2025,10:16:11,93.17,1,2366,721.11,2,4/4/2025,9:09:35
27.75,47.96,7.94,2047.5,4/5/2025,10:16:23,93.16,1,2367,721.11,2,4/4/2025,9:09:35
27.72,47.94,7.95,2047.5,4/5/2025,10:16:36,93.14,1,2368,721.12,2,4/4/2025,9:09:35
27.71,47.92,7.95,2047.5,4/5/2025,10:16:49,93.12,1,2369,721.12,2,4/4/2025,9:09:35
27.72,48.07,7.96,2047.5,4/5/2025,10:17:00,93.1,1,2370,721.12,2,4/4/2025,9:09:35
27.71,48.11,7.96,2047.5,4/5/2025,10:17:12,93.09,1,2371,721.13,2,4/4/2025,9:09:35
27.74,48.2,7.96,2047.5,4/5/2025,10:17:25,93.07,1,2372,721.13,2,4/4/2025,9:09:35
27.76,48.23,7.97,2047.5,4/5/2025,10:17:37,93.05,1,2373,721.13,2,4/4/2025,9:09:35
27.78,48.24,7.97,2047.5,4/5/2025,10:17:49,93.03,1,2374,721.14,2,4/4/2025,9:09:35
27.79,48.25,7.97,2047.5,4/5/2025,10:18:01,93.02,1,2375,721.14,2,4/4/2025,9:09:35
27.83,48.33,7.98,2047.5,4/5/2025,10:18:16,93,1,2376,721.14,2,4/4/2025,9:09:35
27.84,48.34,7.98,2047.5,4/5/2025,10:18:28,92.98,1,2377,721.15,2,4/4/2025,9:09:35
27.86,48.39,7.98,2047.5,4/5/2025,10:18:40,92.96,1,2378,721.15,2,4/4/2025,9:09:35
27.9,48.56,7.99,2047.5,4/5/2025,10:18:55,92.95,1,2379,721.16,2,4/4/2025,9:09:35
27.9,48.55,7.99,2047.5,4/5/2025,10:19:08,92.93,1,2380,721.16,2,4/4/2025,9:09:35
27.92,48.57,7.99,2047.5,4/5/2025,10:19:20,92.91,1,2381,721.16,2,4/4/2025,9:09:35
27.94,48.6,8,2047.5,4/5/2025,10:19:37,92.89,1,2382,721.17,2,4/4/2025,9:09:35
27.96,48.58,8,2047.5,4/5/2025,10:19:52,92.87,1,2383,721.17,2,4/4/2025,9:09:35
27.99,48.59,8.01,2047.5,4/5/2025,10:20:06,92.86,1,2384,721.18,2,4/4/2025,9:09:35
28,48.59,8.01,2047.5,4/5/2025,10:20:19,92.84,1,2385,721.18,2,4/4/2025,9:09:35
28.02,48.58,8.01,2047.5,4/5/2025,10:20:32,92.82,1,2386,721.18,2,4/4/2025,9:09:35
28.03,48.65,8.02,2047.5,4/5/2025,10:20:44,92.8,1,2387,721.19,2,4/4/2025,9:09:35
