temperatura_sensor,humedad_ambiente,tiempo_desde_calibracion,nivel_gas_metano,fecha,hora,nivel_bateria,ciclo_bateria,gas_crudo,,,,
27.9,48.84,67.3,2047.5,5/1/2025,12:18:56,69.22,1,4095,,,,
27.9,48.83,67.31,2047.5,5/1/2025,12:19:08,69.17,1,4095,,,,
27.9,48.83,67.31,2047.5,5/1/2025,12:19:20,69.13,1,4095,,,,
27.91,48.84,67.31,2047.5,5/1/2025,12:19:32,69.08,1,4095,,,,
27.9,48.83,67.31,2047.5,5/1/2025,12:19:43,69.04,1,4095,,,,
27.91,48.81,67.32,2047.5,5/1/2025,12:19:55,68.99,1,4095,,,,
27.9,48.86,67.32,2047.5,5/1/2025,12:20:07,68.94,1,4095,,,,
27.92,48.88,67.32,2047.5,5/1/2025,12:20:19,68.89,1,4095,,,,
27.92,48.86,67.33,2047.5,5/1/2025,12:20:30,68.85,1,4095,,,,
27.91,48.86,67.33,2047.5,5/1/2025,12:20:42,68.8,1,4095,,,,
27.91,48.89,67.33,2047.5,5/1/2025,12:20:54,68.75,1,4095,,,,
27.89,48.88,67.34,2047.5,5/1/2025,12:21:06,68.71,1,4095,,,,
27.89,48.89,67.34,2047.5,5/1/2025,12:21:17,68.66,1,4095,,,,
27.9,48.91,67.34,2047.5,5/1/2025,12:21:29,68.62,1,4095,,,,
27.9,48.92,67.35,2047.5,5/1/2025,12:21:41,68.57,1,4095,,,,
27.89,48.93,67.35,2047.5,5/1/2025,12:21:53,68.52,1,4095,,,,
27.9,48.94,67.35,2047.5,5/1/2025,12:22:05,68.47,1,4095,,,,
27.91,48.98,67.36,2047.5,5/1/2025,12:22:17,68.42,1,4095,,,,
27.9,48.95,67.36,2047.5,5/1/2025,12:22:29,68.38,1,4095,,,,
27.91,48.97,67.36,2047.5,5/1/2025,12:22:40,68.33,1,4095,,,,
27.92,48.96,67.37,2047.5,5/1/2025,12:22:52,68.29,1,4095,,,,
27.91,49,67.37,2047.5,5/1/2025,12:23:04,68.24,1,4095,,,,
27.92,48.99,67.37,2047.5,5/1/2025,12:23:16,68.19,1,4095,,,,
27.9,49,67.38,2047.5,5/1/2025,12:23:28,68.14,1,4095,,,,
27.89,48.99,67.38,2047.5,5/1/2025,12:23:39,68.1,1,4095,,,,
27.91,49,67.38,2047.5,5/1/2025,12:23:51,68.05,1,4095,,,,
27.9,48.99,67.39,2047.5,5/1/2025,12:24:03,68,1,4095,,,,
27.92,49.01,67.39,2047.5,5/1/2025,12:24:14,67.96,1,4095,,,,
27.91,49,67.39,2047.5,5/1/2025,12:24:26,67.91,1,4095,,,,
27.91,49.03,67.4,2047.5,5/1/2025,12:24:38,67.87,1,4095,,,,
27.91,49.02,67.4,2047.5,5/1/2025,12:24:49,67.82,1,4095,,,,
27.92,49.01,67.4,2047.5,5/1/2025,12:25:01,67.77,1,4095,,,,
27.92,49.02,67.41,2047.5,5/1/2025,12:25:13,67.73,1,4095,,,,
27.91,49.06,67.41,2047.5,5/1/2025,12:25:25,67.68,1,4095,,,,
27.9,49.07,67.41,2047.5,5/1/2025,12:25:37,67.63,1,4095,,,,
27.9,49.14,67.42,2047.5,5/1/2025,12:25:48,67.59,1,4095,,,,
27.82,49.37,67.42,2047.5,5/1/2025,12:26:00,67.54,1,4095,,,,
27.82,49.32,67.42,2047.5,5/1/2025,12:26:12,67.49,1,4095,,,,
27.83,49.29,67.43,2047.5,5/1/2025,12:26:23,67.45,1,4095,,,,
27.84,49.32,67.43,2047.5,5/1/2025,12:26:35,67.4,1,4095,,,,
27.84,49.28,67.43,2047.5,5/1/2025,12:26:47,67.35,1,4095,,,,
27.86,49.27,67.44,2047.5,5/1/2025,12:26:59,67.31,1,4095,,,,
27.86,49.24,67.44,2047.5,5/1/2025,12:27:11,67.26,1,4095,,,,
27.88,49.24,67.44,2047.5,5/1/2025,12:27:28,67.19,1,4095,,,,
27.87,49.23,67.46,2047.5,5/1/2025,12:28:27,66.96,1,4095,,,,
27.87,49.21,67.46,2047.5,5/1/2025,12:28:44,66.89,1,4095,,,,
27.86,49.19,67.47,2047.5,5/1/2025,12:28:58,66.83,1,4095,,,,
27.87,49.2,67.47,2047.5,5/1/2025,12:29:11,66.78,1,4095,,,,
27.87,49.21,67.48,2047.5,5/1/2025,12:29:27,66.72,1,4095,,,,
27.85,49.23,67.48,2047.5,5/1/2025,12:29:38,66.67,1,4095,,,,
27.87,49.19,67.48,2047.5,5/1/2025,12:29:50,66.63,1,4095,,,,
27.86,49.22,67.49,2047.5,5/1/2025,12:30:05,66.57,1,4095,,,,
27.86,49.23,67.49,2047.5,5/1/2025,12:30:17,66.52,1,4095,,,,
27.85,49.22,67.49,2047.5,5/1/2025,12:30:31,66.46,1,4095,,,,
27.84,49.21,67.5,2047.5,5/1/2025,12:30:43,66.42,1,4095,,,,
27.85,49.24,67.5,2047.5,5/1/2025,12:30:56,66.37,1,4095,,,,
27.87,49.26,67.5,2047.5,5/1/2025,12:31:08,66.32,1,4095,,,,
27.84,49.24,67.51,2047.5,5/1/2025,12:31:19,66.27,1,4095,,,,
27.79,49.36,67.51,2047.5,5/1/2025,12:31:37,66.2,1,4095,,,,
27.72,49.57,67.52,2047.5,5/1/2025,12:32:18,66.04,1,4095,,,,
27.72,49.54,67.53,2047.5,5/1/2025,12:32:30,65.99,1,4095,,,,
27.74,49.52,67.53,2047.5,5/1/2025,12:32:42,65.94,1,4095,,,,
27.74,49.53,67.53,2047.5,5/1/2025,12:32:53,65.9,1,4095,,,,
27.75,49.5,67.54,2047.5,5/1/2025,12:33:05,65.85,1,4095,,,,
27.77,49.5,67.54,2047.5,5/1/2025,12:33:17,65.81,1,4095,,,,
27.77,49.48,67.54,2047.5,5/1/2025,12:33:29,65.76,1,4095,,,,
27.78,49.46,67.55,2047.5,5/1/2025,12:33:41,65.71,1,4095,,,,
27.79,49.44,67.55,2047.5,5/1/2025,12:33:54,65.66,1,4095,,,,
27.81,49.41,67.55,2047.5,5/1/2025,12:34:05,65.62,1,4095,,,,
27.81,49.39,67.56,2047.5,5/1/2025,12:34:17,65.57,1,4095,,,,
27.81,49.44,67.56,2047.5,5/1/2025,12:34:29,65.52,1,4095,,,,
27.82,49.4,67.56,2047.5,5/1/2025,12:34:41,65.47,1,4095,,,,
27.81,49.38,67.57,2047.5,5/1/2025,12:34:53,65.42,1,4095,,,,
27.84,49.36,67.57,2047.5,5/1/2025,12:35:05,65.38,1,4095,,,,
27.85,49.37,67.58,2047.5,5/1/2025,12:35:20,65.32,1,4095,,,,
27.82,49.37,67.58,2047.5,5/1/2025,12:35:36,65.25,1,4095,,,,
27.84,49.38,67.58,2047.5,5/1/2025,12:35:48,65.21,1,4095,,,,
27.84,49.38,67.59,2047.5,5/1/2025,12:36:03,65.15,1,4095,,,,
27.83,49.38,67.59,2047.5,5/1/2025,12:36:20,65.08,1,4095,,,,
27.83,49.41,67.6,2047.5,5/1/2025,12:36:32,65.03,1,4095,,,,
27.86,49.39,67.6,2047.5,5/1/2025,12:36:44,64.98,1,4095,,,,
27.83,49.42,67.6,2047.5,5/1/2025,12:36:55,64.94,1,4095,,,,
27.82,49.41,67.6,2047.5,5/1/2025,12:37:07,64.89,1,4095,,,,
27.83,49.4,67.61,2047.5,5/1/2025,12:37:19,64.85,1,4095,,,,
27.81,49.42,67.61,2047.5,5/1/2025,12:37:31,64.8,1,4095,,,,
27.81,49.41,67.62,2047.5,5/1/2025,12:37:46,64.74,1,4095,,,,
27.82,49.44,67.62,2047.5,5/1/2025,12:37:58,64.69,1,4095,,,,
27.82,49.43,67.62,2047.5,5/1/2025,12:38:10,64.64,1,4095,,,,
27.81,49.44,67.63,2047.5,5/1/2025,12:38:22,64.6,1,4095,,,,
27.83,49.46,67.63,2047.5,5/1/2025,12:38:43,64.51,1,4095,,,,
27.83,49.46,67.63,2047.5,5/1/2025,12:38:55,64.46,1,4095,,,,
27.83,49.46,67.64,2047.5,5/1/2025,12:39:07,64.42,1,4095,,,,
27.83,49.49,67.64,2047.5,5/1/2025,12:39:19,64.37,1,4095,,,,
27.82,49.48,67.64,2047.5,5/1/2025,12:39:31,64.32,1,4095,,,,
27.81,49.46,67.65,2047.5,5/1/2025,12:39:42,64.28,1,4095,,,,
27.83,49.48,67.65,2047.5,5/1/2025,12:39:54,64.23,1,4095,,,,
27.83,49.5,67.65,2047.5,5/1/2025,12:40:06,64.18,1,4095,,,,
27.83,49.5,67.66,2047.5,5/1/2025,12:40:18,64.13,1,4095,,,,
27.81,49.5,67.66,2047.5,5/1/2025,12:40:29,64.09,1,4095,,,,
27.83,49.5,67.66,2047.5,5/1/2025,12:40:41,64.04,1,4095,,,,
27.8,49.5,67.67,2047.5,5/1/2025,12:40:53,64,1,4095,,,,
27.8,49.54,67.67,2047.5,5/1/2025,12:41:05,63.95,1,4095,,,,
27.82,49.5,67.67,2047.5,5/1/2025,12:41:17,63.9,1,4095,,,,
27.82,49.53,67.68,2047.5,5/1/2025,12:41:28,63.86,1,4095,,,,
27.82,49.53,67.68,2047.5,5/1/2025,12:41:40,63.81,1,4095,,,,
27.81,49.52,67.68,2047.5,5/1/2025,12:41:52,63.76,1,4095,,,,
27.82,49.54,67.69,2047.5,5/1/2025,12:42:04,63.71,1,4095,,,,
27.82,49.54,67.69,2047.5,5/1/2025,12:42:16,63.67,1,4095,,,,
27.81,49.54,67.69,2047.5,5/1/2025,12:42:27,63.62,1,4095,,,,
27.83,49.54,67.7,2047.5,5/1/2025,12:42:39,63.58,1,4095,,,,
27.82,49.56,67.7,2047.5,5/1/2025,12:42:51,63.53,1,4095,,,,
27.83,49.55,67.7,2047.5,5/1/2025,12:43:03,63.48,1,4095,,,,
27.82,49.56,67.71,2047.5,5/1/2025,12:43:14,63.44,1,4095,,,,
27.83,49.55,67.71,2047.5,5/1/2025,12:43:26,63.39,1,4095,,,,
27.81,49.57,67.71,2047.5,5/1/2025,12:43:38,63.34,1,4095,,,,
27.81,49.58,67.72,2047.5,5/1/2025,12:43:50,63.29,1,4095,,,,
27.83,49.58,67.72,2047.5,5/1/2025,12:44:01,63.25,1,4095,,,,
27.81,49.56,67.72,2047.5,5/1/2025,12:44:13,63.2,1,4095,,,,
27.82,49.61,67.73,2047.5,5/1/2025,12:44:25,63.15,1,4095,,,,
27.82,49.59,67.73,2047.5,5/1/2025,12:44:37,63.11,1,4095,,,,
27.81,49.59,67.73,2047.5,5/1/2025,12:44:48,63.06,1,4095,,,,
27.82,49.58,67.74,2047.5,5/1/2025,12:45:00,63.02,1,4095,,,,
27.83,49.59,67.74,2047.5,5/1/2025,12:45:12,62.97,1,4095,,,,
27.82,49.63,67.74,2047.5,5/1/2025,12:45:23,62.92,1,4095,,,,
27.82,49.63,67.75,2047.5,5/1/2025,12:45:35,62.88,1,4095,,,,
27.81,49.62,67.75,2047.5,5/1/2025,12:45:47,62.83,1,4095,,,,
27.82,49.64,67.75,2047.5,5/1/2025,12:45:59,62.78,1,4095,,,,
27.82,49.62,67.76,2047.5,5/1/2025,12:46:10,62.74,1,4095,,,,
27.83,49.6,67.76,2047.5,5/1/2025,12:46:22,62.69,1,4095,,,,
27.83,49.6,67.76,2047.5,5/1/2025,12:46:34,62.64,1,4095,,,,
27.83,49.63,67.77,2047.5,5/1/2025,12:46:46,62.6,1,4095,,,,
27.82,49.61,67.77,2047.5,5/1/2025,12:46:57,62.55,1,4095,,,,
27.82,49.64,67.77,2047.5,5/1/2025,12:47:09,62.5,1,4095,,,,
27.82,49.61,67.78,2047.5,5/1/2025,12:47:21,62.46,1,4095,,,,
27.8,49.61,67.78,2047.5,5/1/2025,12:47:32,62.41,1,4095,,,,
27.83,49.66,67.78,2047.5,5/1/2025,12:47:44,62.37,1,4095,,,,
27.82,49.65,67.78,2047.5,5/1/2025,12:47:56,62.32,1,4095,,,,
27.81,49.63,67.79,2047.5,5/1/2025,12:48:07,62.27,1,4095,,,,
27.81,49.61,67.79,2047.5,5/1/2025,12:48:19,62.23,1,4095,,,,
27.82,49.64,67.79,2047.5,5/1/2025,12:48:31,62.18,1,4095,,,,
27.8,49.64,67.8,2047.5,5/1/2025,12:48:43,62.13,1,4095,,,,
27.8,49.65,67.8,2047.5,5/1/2025,12:48:55,62.08,1,4095,,,,
27.8,49.64,67.8,2047.5,5/1/2025,12:49:07,62.04,1,4095,,,,
27.8,49.64,67.81,2047.5,5/1/2025,12:49:19,61.99,1,4095,,,,
27.8,49.64,67.81,2047.5,5/1/2025,12:49:31,61.94,1,4095,,,,
27.8,49.63,67.81,2047.5,5/1/2025,12:49:42,61.9,1,4095,,,,
27.81,49.61,67.82,2047.5,5/1/2025,12:49:54,61.85,1,4095,,,,
27.83,49.64,67.82,2047.5,5/1/2025,12:50:06,61.8,1,4095,,,,
27.81,49.58,67.82,2047.5,5/1/2025,12:50:17,61.76,1,4095,,,,
27.81,49.65,67.83,2047.5,5/1/2025,12:50:29,61.71,1,4095,,,,
27.81,49.61,67.83,2047.5,5/1/2025,12:50:41,61.66,1,4095,,,,
27.82,49.61,67.83,2047.5,5/1/2025,12:50:53,61.62,1,4095,,,,
27.81,49.64,67.84,2047.5,5/1/2025,12:51:05,61.57,1,4095,,,,
27.82,49.62,67.84,2047.5,5/1/2025,12:51:17,61.52,1,4095,,,,
27.81,49.66,67.84,2047.5,5/1/2025,12:51:29,61.47,1,4095,,,,
27.81,49.61,67.85,2047.5,5/1/2025,12:51:40,61.43,1,4095,,,,
27.8,49.64,67.85,2047.5,5/1/2025,12:51:52,61.38,1,4095,,,,
27.79,49.66,67.85,2047.5,5/1/2025,12:52:04,61.33,1,4095,,,,
27.79,49.68,67.86,2047.5,5/1/2025,12:52:15,61.29,1,4095,,,,
27.79,49.66,67.86,2047.5,5/1/2025,12:52:27,61.24,1,4095,,,,
27.78,49.67,67.86,2047.5,5/1/2025,12:52:39,61.19,1,4095,,,,
27.81,49.65,67.87,2047.5,5/1/2025,12:52:51,61.15,1,4095,,,,
27.8,49.64,67.87,2047.5,5/1/2025,12:53:03,61.1,1,4095,,,,
27.8,49.68,67.87,2047.5,5/1/2025,12:53:14,61.06,1,4095,,,,
27.79,49.68,67.88,2047.5,5/1/2025,12:53:26,61.01,1,4095,,,,
27.79,49.69,67.88,2047.5,5/1/2025,12:53:38,60.96,1,4095,,,,
27.78,49.69,67.88,2047.5,5/1/2025,12:53:50,60.91,1,4095,,,,
27.78,49.69,67.89,2047.5,5/1/2025,12:54:02,60.87,1,4095,,,,
27.78,49.7,67.89,2047.5,5/1/2025,12:54:14,60.82,1,4095,,,,
27.76,49.69,67.89,2047.5,5/1/2025,12:54:26,60.77,1,4095,,,,
27.77,49.68,67.9,2047.5,5/1/2025,12:54:38,60.72,1,4095,,,,
27.79,49.71,67.9,2047.5,5/1/2025,12:54:50,60.67,1,4095,,,,
27.78,49.67,67.9,2047.5,5/1/2025,12:55:02,60.63,1,4095,,,,
27.78,49.72,67.91,2047.5,5/1/2025,12:55:13,60.58,1,4095,,,,
27.77,49.71,67.91,2047.5,5/1/2025,12:55:25,60.54,1,4095,,,,
27.78,49.69,67.91,2047.5,5/1/2025,12:55:37,60.49,1,4095,,,,
27.78,49.71,67.92,2047.5,5/1/2025,12:55:48,60.44,1,4095,,,,
27.76,49.7,67.92,2047.5,5/1/2025,12:56:00,60.4,1,4095,,,,
27.79,49.69,67.92,2047.5,5/1/2025,12:56:12,60.35,1,4095,,,,
27.78,49.71,67.93,2047.5,5/1/2025,12:56:24,60.3,1,4095,,,,
27.78,49.72,67.93,2047.5,5/1/2025,12:56:36,60.25,1,4095,,,,
27.78,49.69,67.93,2047.5,5/1/2025,12:56:47,60.21,1,4095,,,,
27.77,49.71,67.94,2047.5,5/1/2025,12:56:59,60.16,1,4095,,,,
27.78,49.73,67.94,2047.5,5/1/2025,12:57:11,60.12,1,4095,,,,
27.77,49.74,67.94,2047.5,5/1/2025,12:57:23,60.07,1,4095,,,,
27.76,49.74,67.95,2047.5,5/1/2025,12:57:35,60.02,1,4095,,,,
27.76,49.73,67.95,2047.5,5/1/2025,12:57:47,59.97,1,4095,,,,
27.75,49.71,67.95,2047.5,5/1/2025,12:57:59,59.92,1,4095,,,,
27.75,49.73,67.96,2047.5,5/1/2025,12:58:11,59.88,1,4095,,,,
27.75,49.75,67.96,2047.5,5/1/2025,12:58:22,59.83,1,4095,,,,
27.76,49.77,67.96,2047.5,5/1/2025,12:58:34,59.79,1,4095,,,,
27.76,49.79,67.97,2047.5,5/1/2025,12:58:46,59.74,1,4095,,,,
27.76,49.77,67.97,2047.5,5/1/2025,12:58:58,59.69,1,4095,,,,
27.75,49.75,67.97,2047.5,5/1/2025,12:59:09,59.65,1,4095,,,,
27.76,49.76,67.98,2047.5,5/1/2025,12:59:21,59.6,1,4095,,,,
27.75,49.78,67.98,2047.5,5/1/2025,12:59:33,59.55,1,4095,,,,
27.76,49.77,67.98,2047.5,5/1/2025,12:59:45,59.5,1,4095,,,,
27.75,49.76,67.98,2047.5,5/1/2025,12:59:56,59.46,1,4095,,,,
27.76,49.79,67.99,2047.5,5/1/2025,13:00:08,59.41,1,4095,,,,
27.77,49.76,67.99,2047.5,5/1/2025,13:00:20,59.37,1,4095,,,,
27.74,49.8,68,2047.5,5/1/2025,13:00:32,59.32,1,4095,,,,
27.75,49.79,68,2047.5,5/1/2025,13:00:44,59.27,1,4095,,,,
27.75,49.79,68,2047.5,5/1/2025,13:00:55,59.23,1,4095,,,,
27.75,49.78,68,2047.5,5/1/2025,13:01:07,59.18,1,4095,,,,
27.75,49.78,68.01,2047.5,5/1/2025,13:01:19,59.13,1,4095,,,,
27.75,49.82,68.01,2047.5,5/1/2025,13:01:31,59.08,1,4095,,,,
27.75,49.81,68.01,2047.5,5/1/2025,13:01:43,59.04,1,4095,,,,
27.76,49.8,68.02,2047.5,5/1/2025,13:01:55,58.99,1,4095,,,,
27.74,49.83,68.02,2047.5,5/1/2025,13:02:07,58.94,1,4095,,,,
27.75,49.8,68.02,2047.5,5/1/2025,13:02:18,58.9,1,4095,,,,
27.76,49.78,68.03,2047.5,5/1/2025,13:02:30,58.85,1,4095,,,,
27.75,49.76,68.03,2047.5,5/1/2025,13:02:42,58.8,1,4095,,,,
27.76,49.8,68.03,2047.5,5/1/2025,13:02:54,58.75,1,4095,,,,
27.76,49.82,68.04,2034.5,5/1/2025,13:03:06,58.71,1,4069,,,,
27.75,49.8,68.04,2047.5,5/1/2025,13:03:17,58.66,1,4095,,,,
27.75,49.76,68.04,2047.5,5/1/2025,13:03:29,58.62,1,4095,,,,
27.75,49.8,68.05,2047.5,5/1/2025,13:03:41,58.57,1,4095,,,,
27.75,49.78,68.05,2047.5,5/1/2025,13:03:53,58.52,1,4095,,,,
27.74,49.82,68.05,2047.5,5/1/2025,13:04:05,58.47,1,4095,,,,
27.76,49.79,68.06,2047.5,5/1/2025,13:04:17,58.42,1,4095,,,,
27.74,49.81,68.06,2047.5,5/1/2025,13:04:28,58.38,1,4095,,,,
27.75,49.83,68.06,2047.5,5/1/2025,13:04:40,58.33,1,4095,,,,
27.75,49.83,68.07,2047.5,5/1/2025,13:04:52,58.29,1,4095,,,,
27.76,49.82,68.07,2047.5,5/1/2025,13:05:04,58.24,1,4095,,,,
27.74,49.83,68.07,2047.5,5/1/2025,13:05:16,58.19,1,4095,,,,
27.75,49.85,68.08,2047.5,5/1/2025,13:05:28,58.14,1,4095,,,,
27.76,49.82,68.08,2047.5,5/1/2025,13:05:40,58.1,1,4095,,,,
27.76,49.82,68.08,2047.5,5/1/2025,13:05:51,58.05,1,4095,,,,
27.74,49.8,68.09,2047.5,5/1/2025,13:06:03,58,1,4095,,,,
27.75,49.81,68.09,2047.5,5/1/2025,13:06:15,57.96,1,4095,,,,
27.75,49.84,68.09,2040,5/1/2025,13:06:27,57.91,1,4080,,,,
27.76,49.84,68.1,2035.5,5/1/2025,13:06:39,57.86,1,4071,,,,
27.75,49.82,68.1,2047.5,5/1/2025,13:06:50,57.82,1,4095,,,,
27.75,49.8,68.1,2047.5,5/1/2025,13:07:03,57.77,1,4095,,,,
27.76,49.84,68.11,2047.5,5/1/2025,13:07:15,57.72,1,4095,,,,
27.76,49.84,68.11,2047.5,5/1/2025,13:07:27,57.67,1,4095,,,,
27.76,49.86,68.11,2047.5,5/1/2025,13:07:38,57.63,1,4095,,,,
27.76,49.85,68.12,2021,5/1/2025,13:07:50,57.58,1,4042,,,,
27.75,49.81,68.12,2047.5,5/1/2025,13:08:02,57.53,1,4095,,,,
27.77,49.86,68.12,2047.5,5/1/2025,13:08:14,57.48,1,4095,,,,
27.76,49.83,68.13,2047.5,5/1/2025,13:08:26,57.44,1,4095,,,,
27.76,49.82,68.13,2024.5,5/1/2025,13:08:38,57.39,1,4049,,,,
27.76,49.85,68.13,2044.5,5/1/2025,13:08:49,57.35,1,4089,,,,
27.76,49.84,68.14,2035,5/1/2025,13:09:01,57.3,1,4070,,,,
27.76,49.81,68.14,2047.5,5/1/2025,13:09:13,57.25,1,4095,,,,
27.75,49.84,68.14,2047.5,5/1/2025,13:09:24,57.21,1,4095,,,,
27.76,49.82,68.15,2047.5,5/1/2025,13:09:36,57.16,1,4095,,,,
27.75,49.87,68.15,2047.5,5/1/2025,13:09:48,57.11,1,4095,,,,
27.75,49.83,68.15,2047.5,5/1/2025,13:10:00,57.06,1,4095,,,,
27.77,49.83,68.16,2047.5,5/1/2025,13:10:12,57.02,1,4095,,,,
27.77,49.82,68.16,2047.5,5/1/2025,13:10:24,56.97,1,4095,,,,
27.76,49.85,68.16,2047.5,5/1/2025,13:10:36,56.92,1,4095,,,,
27.76,49.84,68.17,2047.5,5/1/2025,13:10:47,56.88,1,4095,,,,
27.76,49.85,68.17,2024,5/1/2025,13:10:59,56.83,1,4048,,,,
27.76,49.91,68.17,2047.5,5/1/2025,13:11:11,56.78,1,4095,,,,
27.74,49.85,68.18,2047.5,5/1/2025,13:11:23,56.73,1,4095,,,,
27.75,49.86,68.18,2047.5,5/1/2025,13:11:34,56.69,1,4095,,,,
27.74,49.88,68.18,2047.5,5/1/2025,13:11:46,56.64,1,4095,,,,
27.75,49.89,68.19,2047.5,5/1/2025,13:11:58,56.6,1,4095,,,,
27.75,49.88,68.19,2047.5,5/1/2025,13:12:10,56.55,1,4095,,,,
27.75,49.87,68.19,2047.5,5/1/2025,13:12:21,56.5,1,4095,,,,
27.76,49.86,68.2,2047.5,5/1/2025,13:12:34,56.45,1,4095,,,,
27.75,49.89,68.2,2047.5,5/1/2025,13:12:46,56.4,1,4095,,,,
27.74,49.88,68.2,2045,5/1/2025,13:12:57,56.36,1,4090,,,,
27.74,49.88,68.21,2047.5,5/1/2025,13:13:09,56.31,1,4095,,,,
27.75,49.89,68.21,2047.5,5/1/2025,13:13:21,56.27,1,4095,,,,
27.75,49.9,68.21,2047.5,5/1/2025,13:13:37,56.2,1,4095,,,,
27.75,49.9,68.22,2047.5,5/1/2025,13:13:51,56.15,1,4095,,,,
27.76,49.89,68.22,2047.5,5/1/2025,13:14:03,56.1,1,4095,,,,
27.75,49.88,68.22,2047.5,5/1/2025,13:14:15,56.05,1,4095,,,,
27.74,49.91,68.23,2047.5,5/1/2025,13:14:27,56,1,4095,,,,
27.75,49.9,68.23,2047.5,5/1/2025,13:14:41,55.95,1,4095,,,,
27.74,49.93,68.23,2041,5/1/2025,13:14:53,55.9,1,4082,,,,
27.76,49.9,68.24,2047.5,5/1/2025,13:15:05,55.85,1,4095,,,,
27.75,49.9,68.24,2045.5,5/1/2025,13:15:16,55.81,1,4091,,,,
27.75,49.97,68.24,2047.5,5/1/2025,13:15:28,55.76,1,4095,,,,
27.74,49.9,68.25,2047.5,5/1/2025,13:15:40,55.71,1,4095,,,,
27.75,49.9,68.25,2047.5,5/1/2025,13:15:52,55.67,1,4095,,,,
27.76,49.91,68.25,2047.5,5/1/2025,13:16:04,55.62,1,4095,,,,
27.74,49.95,68.26,2047.5,5/1/2025,13:16:15,55.58,1,4095,,,,
27.76,49.94,68.26,2047.5,5/1/2025,13:16:27,55.53,1,4095,,,,
27.76,49.94,68.26,2047.5,5/1/2025,13:16:39,55.48,1,4095,,,,
27.76,49.93,68.27,2047.5,5/1/2025,13:16:51,55.43,1,4095,,,,
27.75,49.94,68.27,2047.5,5/1/2025,13:17:02,55.39,1,4095,,,,
27.74,49.93,68.27,2040,5/1/2025,13:17:14,55.34,1,4080,,,,
27.74,49.96,68.28,2047.5,5/1/2025,13:17:26,55.29,1,4095,,,,
27.75,49.96,68.28,2047.5,5/1/2025,13:17:37,55.25,1,4095,,,,
27.75,49.96,68.28,2047.5,5/1/2025,13:17:49,55.2,1,4095,,,,
27.74,49.98,68.29,2047.5,5/1/2025,13:18:01,55.15,1,4095,,,,
27.74,49.97,68.29,2047.5,5/1/2025,13:18:13,55.11,1,4095,,,,
27.72,49.98,68.29,2047.5,5/1/2025,13:18:24,55.06,1,4095,,,,
27.72,49.99,68.3,2047.5,5/1/2025,13:18:36,55.02,1,4095,,,,
27.73,49.98,68.3,2047.5,5/1/2025,13:18:48,54.97,1,4095,,,,
27.71,49.98,68.3,2047.5,5/1/2025,13:19:00,54.92,1,4095,,,,
27.72,50.01,68.31,2047.5,5/1/2025,13:19:11,54.88,1,4095,,,,
27.73,50.01,68.31,2047.5,5/1/2025,13:19:23,54.83,1,4095,,,,
27.71,50,68.31,2047.5,5/1/2025,13:19:35,54.78,1,4095,,,,
27.72,49.99,68.32,2047.5,5/1/2025,13:19:47,54.73,1,4095,,,,
27.71,50.02,68.32,2047.5,5/1/2025,13:19:59,54.69,1,4095,,,,
27.69,50.05,68.32,2047.5,5/1/2025,13:20:10,54.64,1,4095,,,,
27.7,50.06,68.33,2047.5,5/1/2025,13:20:22,54.6,1,4095,,,,
27.72,50.05,68.33,2047.5,5/1/2025,13:20:34,54.55,1,4095,,,,
27.71,50.08,68.33,2047.5,5/1/2025,13:20:45,54.5,1,4095,,,,
27.71,50.06,68.34,2047.5,5/1/2025,13:20:57,54.46,1,4095,,,,
27.72,50.06,68.34,2047.5,5/1/2025,13:21:09,54.41,1,4095,,,,
27.72,50.09,68.34,2047.5,5/1/2025,13:21:20,54.37,1,4095,,,,
27.72,50.05,68.35,2047.5,5/1/2025,13:21:34,54.31,1,4095,,,,
27.72,50.09,68.35,2047.5,5/1/2025,13:21:46,54.26,1,4095,,,,
27.71,50.05,68.35,2047.5,5/1/2025,13:21:58,54.21,1,4095,,,,
27.72,50.08,68.36,2047.5,5/1/2025,13:22:10,54.17,1,4095,,,,
27.74,50.1,68.36,2047.5,5/1/2025,13:22:21,54.12,1,4095,,,,
27.72,50.1,68.36,2047.5,5/1/2025,13:22:33,54.08,1,4095,,,,
27.73,50.12,68.37,2047.5,5/1/2025,13:22:45,54.03,1,4095,,,,
27.73,50.07,68.37,2047.5,5/1/2025,13:22:57,53.98,1,4095,,,,
27.71,50.11,68.37,2047.5,5/1/2025,13:23:12,53.92,1,4095,,,,
27.7,50.13,68.38,2047.5,5/1/2025,13:23:24,53.87,1,4095,,,,
27.71,50.13,68.38,2047.5,5/1/2025,13:23:35,53.83,1,4095,,,,
27.71,50.18,68.38,2047.5,5/1/2025,13:23:47,53.78,1,4095,,,,
27.73,50.16,68.39,2047.5,5/1/2025,13:23:59,53.73,1,4095,,,,
27.72,50.15,68.39,2047.5,5/1/2025,13:24:11,53.69,1,4095,,,,
27.7,50.17,68.39,2047.5,5/1/2025,13:24:23,53.64,1,4095,,,,
27.72,50.18,68.4,2047.5,5/1/2025,13:24:34,53.6,1,4095,,,,
27.72,50.21,68.4,2047,5/1/2025,13:24:46,53.55,1,4094,,,,
27.7,50.16,68.4,2047.5,5/1/2025,13:24:58,53.5,1,4095,,,,
